,Model,Human,Ind
192,100.0,52.0,12.0
193,100.0,28.0,12.0
194,100.0,52.0,12.0
195,100.0,23.0,12.0
196,100.0,42.0,12.0
197,100.0,17.0,12.0
198,100.0,65.0,12.0
199,,50.0,12.0
200,100.0,56.0,12.0
201,100.0,58.0,12.0
202,100.0,42.0,12.0
203,100.0,35.0,12.0
204,,57.0,12.0
205,,30.0,12.0
206,100.0,56.0,12.0
207,,55.0,12.0
208,100.0,31.0,12.0
209,100.0,72.0,12.0
210,,11.0,14.0
211,,0.0,14.0
212,100.0,53.0,14.0
213,100.0,10.0,14.0
214,,,14.0
215,,54.0,14.0
216,100.0,30.0,14.0
217,,73.0,14.0
218,100.0,22.0,14.0
219,100.0,45.0,14.0
220,,39.0,14.0
221,100.0,23.0,14.0
222,,36.0,14.0
223,100.0,61.0,14.0
224,100.0,41.0,14.0
225,100.0,31.0,14.0
226,,21.0,14.0
227,100.0,86.0,14.0
228,100.0,69.0,14.0
229,100.0,18.0,14.0
230,100.0,41.0,14.0
231,100.0,69.0,14.0
232,100.0,15.0,14.0
233,100.0,52.0,14.0
234,100.0,49.0,14.0
235,100.0,23.0,14.0
236,100.0,51.0,14.0
237,100.0,29.0,14.0
238,100.0,31.0,14.0
239,100.0,34.0,14.0
240,100.0,41.0,14.0
241,,66.0,14.0
242,100.0,36.0,14.0
243,100.0,30.0,14.0
244,100.0,0.0,14.0
245,100.0,42.0,14.0
246,,48.0,14.0
247,,39.0,14.0
248,100.0,53.0,14.0
249,,25.0,14.0
250,100.0,23.0,14.0
251,100.0,21.0,14.0
252,,28.0,15.0
253,,6.0,15.0
254,100.0,12.0,15.0
255,100.0,3.0,15.0
256,,,15.0
257,,12.0,15.0
258,100.0,10.0,15.0
259,,76.0,15.0
260,100.0,81.0,15.0
261,100.0,21.0,15.0
262,,13.0,15.0
263,100.0,9.0,15.0
264,,33.0,15.0
265,100.0,83.0,15.0
266,100.0,86.0,15.0
267,100.0,5.0,15.0
268,,61.0,15.0
269,100.0,76.0,15.0
270,100.0,83.0,15.0
271,100.0,11.0,15.0
272,100.0,84.0,15.0
273,100.0,88.0,15.0
274,100.0,85.0,15.0
275,100.0,81.0,15.0
276,100.0,79.0,15.0
277,100.0,26.0,15.0
278,100.0,80.0,15.0
279,100.0,56.0,15.0
280,100.0,9.0,15.0
281,100.0,92.0,15.0
282,100.0,86.0,15.0
283,,84.0,15.0
284,100.0,78.0,15.0
285,100.0,58.0,15.0
286,100.0,15.0,15.0
287,100.0,66.0,15.0
288,,85.0,15.0
289,,72.0,15.0
290,100.0,91.0,15.0
291,,60.0,15.0
292,100.0,24.0,15.0
293,100.0,17.0,15.0
294,,52.0,16.0
295,,17.0,16.0
296,100.0,77.0,16.0
297,100.0,52.0,16.0
298,,,16.0
299,,83.0,16.0
300,100.0,79.0,16.0
301,,50.0,16.0
302,100.0,45.0,16.0
303,100.0,83.0,16.0
304,,62.0,16.0
305,100.0,51.0,16.0
306,,49.0,16.0
307,100.0,65.0,16.0
308,100.0,68.0,16.0
309,100.0,54.0,16.0
310,,30.0,16.0
311,100.0,84.0,16.0
312,100.0,83.0,16.0
313,100.0,53.0,16.0
314,100.0,90.0,16.0
315,100.0,82.0,16.0
316,100.0,62.0,16.0
317,100.0,61.0,16.0
318,100.0,61.0,16.0
319,100.0,29.0,16.0
320,100.0,57.0,16.0
321,100.0,45.0,16.0
322,100.0,1.0,16.0
323,100.0,83.0,16.0
324,100.0,77.0,16.0
325,,72.0,16.0
326,100.0,33.0,16.0
327,100.0,33.0,16.0
328,100.0,56.0,16.0
329,100.0,24.0,16.0
330,,38.0,16.0
331,,39.0,16.0
332,100.0,49.0,16.0
333,,88.0,16.0
334,100.0,62.0,16.0
335,100.0,69.0,16.0
336,,51.0,21.0
337,,49.0,21.0
338,100.0,89.0,21.0
339,100.0,28.0,21.0
340,,,21.0
341,,41.0,21.0
342,100.0,100.0,21.0
343,,40.0,21.0
344,100.0,13.0,21.0
345,100.0,48.0,21.0
346,,29.0,21.0
347,100.0,25.0,21.0
348,,33.0,21.0
349,100.0,74.0,21.0
350,100.0,100.0,21.0
351,100.0,32.0,21.0
352,,69.0,21.0
353,100.0,5.0,21.0
354,100.0,21.0,21.0
355,100.0,42.0,21.0
356,100.0,33.0,21.0
357,100.0,100.0,21.0
358,100.0,11.0,21.0
359,100.0,79.0,21.0
360,100.0,89.0,21.0
361,100.0,15.0,21.0
362,100.0,42.0,21.0
363,100.0,36.0,21.0
364,100.0,83.0,21.0
365,100.0,100.0,21.0
366,100.0,37.0,21.0
367,,100.0,21.0
368,100.0,98.0,21.0
369,100.0,44.0,21.0
370,100.0,26.0,21.0
371,100.0,88.0,21.0
372,,82.0,21.0
373,,68.0,21.0
374,100.0,26.0,21.0
375,,30.0,21.0
376,100.0,98.0,21.0
377,100.0,22.0,21.0
378,,38.0,22.0
379,,53.0,22.0
380,100.0,35.0,22.0
381,100.0,48.0,22.0
382,,,22.0
383,,56.0,22.0
384,100.0,66.0,22.0
385,,58.0,22.0
386,100.0,17.0,22.0
387,100.0,62.0,22.0
388,,57.0,22.0
389,100.0,46.0,22.0
390,,58.0,22.0
391,100.0,62.0,22.0
392,100.0,62.0,22.0
393,100.0,58.0,22.0
394,,41.0,22.0
395,100.0,51.0,22.0
396,100.0,61.0,22.0
397,100.0,52.0,22.0
398,100.0,54.0,22.0
399,100.0,75.0,22.0
400,100.0,54.0,22.0
401,100.0,39.0,22.0
402,100.0,73.0,22.0
403,100.0,23.0,22.0
404,100.0,66.0,22.0
405,100.0,46.0,22.0
406,100.0,46.0,22.0
407,100.0,68.0,22.0
408,100.0,71.0,22.0
409,,70.0,22.0
410,100.0,56.0,22.0
411,100.0,47.0,22.0
412,100.0,55.0,22.0
413,100.0,84.0,22.0
414,,65.0,22.0
415,,60.0,22.0
416,100.0,57.0,22.0
417,,73.0,22.0
418,100.0,66.0,22.0
419,100.0,62.0,22.0
420,,23.0,29.0
421,,11.0,29.0
422,100.0,11.0,29.0
423,100.0,21.0,29.0
424,,,29.0
425,,51.0,29.0
426,100.0,81.0,29.0
427,,71.0,29.0
428,100.0,43.0,29.0
429,100.0,68.0,29.0
430,,27.0,29.0
431,100.0,32.0,29.0
432,,38.0,29.0
433,100.0,57.0,29.0
434,100.0,35.0,29.0
435,100.0,60.0,29.0
436,,8.0,29.0
437,100.0,68.0,29.0
438,100.0,66.0,29.0
439,100.0,63.0,29.0
440,100.0,74.0,29.0
441,100.0,17.0,29.0
442,100.0,71.0,29.0
443,100.0,50.0,29.0
444,100.0,85.0,29.0
445,100.0,11.0,29.0
446,100.0,74.0,29.0
447,100.0,54.0,29.0
448,100.0,44.0,29.0
449,100.0,29.0,29.0
450,100.0,74.0,29.0
451,,71.0,29.0
452,100.0,33.0,29.0
453,100.0,63.0,29.0
454,100.0,31.0,29.0
455,100.0,63.0,29.0
456,,77.0,29.0
457,,79.0,29.0
458,100.0,61.0,29.0
459,,73.0,29.0
460,100.0,43.0,29.0
461,100.0,74.0,29.0
462,,88.0,30.0
463,,23.0,30.0
464,100.0,74.0,30.0
465,100.0,65.0,30.0
466,,,30.0
467,,62.0,30.0
468,100.0,74.0,30.0
469,,96.0,30.0
470,100.0,77.0,30.0
471,100.0,70.0,30.0
472,,31.0,30.0
473,100.0,58.0,30.0
474,,7.0,30.0
475,100.0,73.0,30.0
476,100.0,62.0,30.0
477,100.0,68.0,30.0
478,,22.0,30.0
479,100.0,62.0,30.0
480,100.0,100.0,30.0
481,100.0,58.0,30.0
482,100.0,52.0,30.0
483,100.0,44.0,30.0
484,100.0,52.0,30.0
485,100.0,22.0,30.0
486,100.0,100.0,30.0
487,100.0,30.0,30.0
488,100.0,98.0,30.0
489,100.0,6.0,30.0
490,100.0,41.0,30.0
491,100.0,79.0,30.0
492,100.0,70.0,30.0
493,,79.0,30.0
494,100.0,44.0,30.0
495,100.0,61.0,30.0
496,100.0,13.0,30.0
497,100.0,23.0,30.0
498,,0.0,30.0
499,,6.0,30.0
500,100.0,71.0,30.0
501,,82.0,30.0
502,100.0,23.0,30.0
503,100.0,100.0,30.0
504,,27.0,32.0
505,,19.0,32.0
506,100.0,46.0,32.0
507,100.0,15.0,32.0
508,,,32.0
509,,68.0,32.0
510,100.0,97.0,32.0
511,,70.0,32.0
512,100.0,79.0,32.0
513,100.0,78.0,32.0
514,,73.0,32.0
515,100.0,64.0,32.0
516,,31.0,32.0
517,100.0,100.0,32.0
518,100.0,77.0,32.0
519,100.0,40.0,32.0
520,,11.0,32.0
521,100.0,93.0,32.0
522,100.0,100.0,32.0
523,100.0,55.0,32.0
524,100.0,97.0,32.0
525,100.0,93.0,32.0
526,100.0,90.0,32.0
527,100.0,7.0,32.0
528,100.0,71.0,32.0
529,100.0,69.0,32.0
530,100.0,88.0,32.0
531,100.0,28.0,32.0
532,100.0,17.0,32.0
533,100.0,69.0,32.0
534,100.0,100.0,32.0
535,,86.0,32.0
536,100.0,62.0,32.0
537,100.0,45.0,32.0
538,100.0,32.0,32.0
539,100.0,67.0,32.0
540,,14.0,32.0
541,,77.0,32.0
542,100.0,75.0,32.0
543,,82.0,32.0
544,100.0,9.0,32.0
545,100.0,34.0,32.0
546,,80.0,34.0
547,,10.0,34.0
548,100.0,18.0,34.0
549,100.0,34.0,34.0
550,,,34.0
551,,62.0,34.0
552,100.0,37.0,34.0
553,,39.0,34.0
554,100.0,43.0,34.0
555,100.0,33.0,34.0
556,,62.0,34.0
557,100.0,53.0,34.0
558,,32.0,34.0
559,100.0,38.0,34.0
560,100.0,66.0,34.0
561,100.0,65.0,34.0
562,,14.0,34.0
563,100.0,26.0,34.0
564,100.0,71.0,34.0
565,100.0,23.0,34.0
566,100.0,66.0,34.0
567,100.0,73.0,34.0
568,100.0,52.0,34.0
569,100.0,42.0,34.0
570,100.0,55.0,34.0
571,100.0,8.0,34.0
572,100.0,91.0,34.0
573,100.0,54.0,34.0
574,100.0,73.0,34.0
575,100.0,37.0,34.0
576,100.0,40.0,34.0
577,,55.0,34.0
578,100.0,43.0,34.0
579,100.0,23.0,34.0
580,100.0,9.0,34.0
581,100.0,50.0,34.0
582,,58.0,34.0
583,,54.0,34.0
584,100.0,56.0,34.0
585,,27.0,34.0
586,100.0,19.0,34.0
587,100.0,71.0,34.0
588,,13.0,36.0
589,,9.0,36.0
590,100.0,7.0,36.0
591,100.0,19.0,36.0
592,,,36.0
593,,47.0,36.0
594,100.0,89.0,36.0
595,,42.0,36.0
596,100.0,63.0,36.0
597,100.0,28.0,36.0
598,,85.0,36.0
599,100.0,30.0,36.0
600,,47.0,36.0
601,100.0,51.0,36.0
602,100.0,71.0,36.0
603,100.0,21.0,36.0
604,,26.0,36.0
605,100.0,79.0,36.0
606,100.0,100.0,36.0
607,100.0,19.0,36.0
608,100.0,87.0,36.0
609,100.0,72.0,36.0
610,100.0,77.0,36.0
611,100.0,15.0,36.0
612,100.0,100.0,36.0
613,100.0,45.0,36.0
614,100.0,95.0,36.0
615,100.0,33.0,36.0
616,100.0,36.0,36.0
617,100.0,81.0,36.0
618,100.0,99.0,36.0
619,,83.0,36.0
620,100.0,37.0,36.0
621,100.0,93.0,36.0
622,100.0,45.0,36.0
623,100.0,71.0,36.0
624,,76.0,36.0
625,,93.0,36.0
626,100.0,93.0,36.0
627,,48.0,36.0
628,100.0,31.0,36.0
629,100.0,89.0,36.0
630,,5.0,38.0
631,,37.0,38.0
632,100.0,58.0,38.0
633,100.0,26.0,38.0
634,,,38.0
635,,64.0,38.0
636,100.0,37.0,38.0
637,,55.0,38.0
638,100.0,53.0,38.0
639,100.0,68.0,38.0
640,,78.0,38.0
641,100.0,23.0,38.0
642,,28.0,38.0
643,100.0,63.0,38.0
644,100.0,64.0,38.0
645,100.0,70.0,38.0
646,,56.0,38.0
647,100.0,100.0,38.0
648,100.0,96.0,38.0
649,100.0,60.0,38.0
650,100.0,36.0,38.0
651,100.0,60.0,38.0
652,100.0,93.0,38.0
653,100.0,86.0,38.0
654,100.0,64.0,38.0
655,100.0,42.0,38.0
656,100.0,100.0,38.0
657,100.0,76.0,38.0
658,100.0,52.0,38.0
659,100.0,71.0,38.0
660,100.0,96.0,38.0
661,,83.0,38.0
662,100.0,81.0,38.0
663,100.0,86.0,38.0
664,100.0,11.0,38.0
665,100.0,57.0,38.0
666,,92.0,38.0
667,,87.0,38.0
668,100.0,73.0,38.0
669,,84.0,38.0
670,100.0,20.0,38.0
671,100.0,63.0,38.0
672,,43.0,39.0
673,,29.0,39.0
674,100.0,42.0,39.0
675,100.0,46.0,39.0
676,,,39.0
677,,87.0,39.0
678,100.0,100.0,39.0
679,,67.0,39.0
680,100.0,72.0,39.0
681,100.0,68.0,39.0
682,,45.0,39.0
683,100.0,36.0,39.0
684,,48.0,39.0
685,100.0,77.0,39.0
686,100.0,74.0,39.0
687,100.0,99.0,39.0
688,,26.0,39.0
689,100.0,54.0,39.0
690,100.0,90.0,39.0
691,100.0,18.0,39.0
692,100.0,92.0,39.0
693,100.0,94.0,39.0
694,100.0,92.0,39.0
695,100.0,52.0,39.0
696,100.0,93.0,39.0
697,100.0,27.0,39.0
698,100.0,91.0,39.0
699,100.0,77.0,39.0
700,100.0,23.0,39.0
701,100.0,90.0,39.0
702,100.0,79.0,39.0
703,,63.0,39.0
704,100.0,80.0,39.0
705,100.0,37.0,39.0
706,100.0,17.0,39.0
707,100.0,73.0,39.0
708,,63.0,39.0
709,,66.0,39.0
710,100.0,60.0,39.0
711,,93.0,39.0
712,100.0,41.0,39.0
713,100.0,61.0,39.0
714,,0.0,41.0
715,,0.0,41.0
716,100.0,4.0,41.0
717,100.0,0.0,41.0
718,,,41.0
719,,26.0,41.0
720,100.0,8.0,41.0
721,,39.0,41.0
722,100.0,6.0,41.0
723,100.0,10.0,41.0
724,,22.0,41.0
725,100.0,4.0,41.0
726,,9.0,41.0
727,100.0,18.0,41.0
728,100.0,48.0,41.0
729,100.0,29.0,41.0
730,,7.0,41.0
731,100.0,18.0,41.0
732,100.0,85.0,41.0
733,100.0,5.0,41.0
734,100.0,38.0,41.0
735,100.0,72.0,41.0
736,100.0,62.0,41.0
737,100.0,54.0,41.0
738,100.0,62.0,41.0
739,100.0,30.0,41.0
740,100.0,62.0,41.0
741,100.0,15.0,41.0
742,100.0,16.0,41.0
743,100.0,18.0,41.0
744,100.0,73.0,41.0
745,,54.0,41.0
746,100.0,18.0,41.0
747,100.0,83.0,41.0
748,100.0,24.0,41.0
749,100.0,54.0,41.0
750,,28.0,41.0
751,,10.0,41.0
752,100.0,56.0,41.0
753,,24.0,41.0
754,100.0,32.0,41.0
755,100.0,69.0,41.0
756,,22.0,44.0
757,,30.0,44.0
758,100.0,31.0,44.0
759,100.0,26.0,44.0
760,,,44.0
761,,61.0,44.0
762,100.0,72.0,44.0
763,,75.0,44.0
764,100.0,2.0,44.0
765,100.0,62.0,44.0
766,,0.0,44.0
767,100.0,1.0,44.0
768,,36.0,44.0
769,100.0,43.0,44.0
770,100.0,3.0,44.0
771,100.0,53.0,44.0
772,,0.0,44.0
773,100.0,0.0,44.0
774,100.0,0.0,44.0
775,100.0,44.0,44.0
776,100.0,44.0,44.0
777,100.0,23.0,44.0
778,100.0,31.0,44.0
779,100.0,99.0,44.0
780,100.0,80.0,44.0
781,100.0,30.0,44.0
782,100.0,51.0,44.0
783,100.0,100.0,44.0
784,100.0,65.0,44.0
785,100.0,48.0,44.0
786,100.0,44.0,44.0
787,,58.0,44.0
788,100.0,61.0,44.0
789,100.0,17.0,44.0
790,100.0,41.0,44.0
791,100.0,25.0,44.0
792,,100.0,44.0
793,,28.0,44.0
794,100.0,66.0,44.0
795,,20.0,44.0
796,100.0,40.0,44.0
797,100.0,99.0,44.0
798,,26.0,46.0
799,,20.0,46.0
800,100.0,30.0,46.0
801,100.0,82.0,46.0
802,,,46.0
803,,66.0,46.0
804,100.0,46.0,46.0
805,,88.0,46.0
806,100.0,69.0,46.0
807,100.0,51.0,46.0
808,,80.0,46.0
809,100.0,55.0,46.0
810,,66.0,46.0
811,100.0,85.0,46.0
812,100.0,72.0,46.0
813,100.0,60.0,46.0
814,,67.0,46.0
815,100.0,74.0,46.0
816,100.0,98.0,46.0
817,100.0,90.0,46.0
818,100.0,96.0,46.0
819,100.0,92.0,46.0
820,100.0,93.0,46.0
821,100.0,84.0,46.0
822,100.0,82.0,46.0
823,100.0,59.0,46.0
824,100.0,85.0,46.0
825,100.0,61.0,46.0
826,100.0,90.0,46.0
827,100.0,19.0,46.0
828,100.0,99.0,46.0
829,,92.0,46.0
830,100.0,67.0,46.0
831,100.0,56.0,46.0
832,100.0,79.0,46.0
833,100.0,68.0,46.0
834,,73.0,46.0
835,,49.0,46.0
836,100.0,82.0,46.0
837,,65.0,46.0
838,100.0,51.0,46.0
839,100.0,83.0,46.0
840,,24.0,51.0
841,,14.0,51.0
842,100.0,16.0,51.0
843,100.0,3.0,51.0
844,,,51.0
845,,59.0,51.0
846,100.0,52.0,51.0
847,,30.0,51.0
848,100.0,58.0,51.0
849,100.0,74.0,51.0
850,,65.0,51.0
851,100.0,7.0,51.0
852,,17.0,51.0
853,100.0,74.0,51.0
854,100.0,80.0,51.0
855,100.0,86.0,51.0
856,,2.0,51.0
857,100.0,59.0,51.0
858,100.0,71.0,51.0
859,100.0,15.0,51.0
860,100.0,47.0,51.0
861,100.0,66.0,51.0
862,100.0,89.0,51.0
863,100.0,56.0,51.0
864,100.0,53.0,51.0
865,100.0,24.0,51.0
866,100.0,78.0,51.0
867,100.0,58.0,51.0
868,100.0,43.0,51.0
869,100.0,4.0,51.0
870,100.0,60.0,51.0
871,,49.0,51.0
872,100.0,36.0,51.0
873,100.0,22.0,51.0
874,100.0,6.0,51.0
875,100.0,29.0,51.0
876,,77.0,51.0
877,,87.0,51.0
878,100.0,21.0,51.0
879,,27.0,51.0
880,100.0,23.0,51.0
881,100.0,74.0,51.0
882,,88.0,52.0
883,,23.0,52.0
884,100.0,81.0,52.0
885,100.0,96.0,52.0
886,,,52.0
887,,19.0,52.0
888,100.0,93.0,52.0
889,,95.0,52.0
890,100.0,94.0,52.0
891,100.0,91.0,52.0
892,,89.0,52.0
893,100.0,92.0,52.0
894,,87.0,52.0
895,100.0,100.0,52.0
896,100.0,27.0,52.0
897,100.0,94.0,52.0
898,,85.0,52.0
899,100.0,79.0,52.0
900,100.0,91.0,52.0
901,100.0,67.0,52.0
902,100.0,97.0,52.0
903,100.0,98.0,52.0
904,100.0,64.0,52.0
905,100.0,88.0,52.0
906,100.0,39.0,52.0
907,100.0,14.0,52.0
908,100.0,92.0,52.0
909,100.0,82.0,52.0
910,100.0,91.0,52.0
911,100.0,20.0,52.0
912,100.0,99.0,52.0
913,,69.0,52.0
914,100.0,80.0,52.0
915,100.0,18.0,52.0
916,100.0,3.0,52.0
917,100.0,70.0,52.0
918,,77.0,52.0
919,,91.0,52.0
920,100.0,93.0,52.0
921,,84.0,52.0
922,100.0,31.0,52.0
923,100.0,99.0,52.0
924,,4.0,54.0
925,,15.0,54.0
926,100.0,3.0,54.0
927,100.0,4.0,54.0
928,,,54.0
929,,19.0,54.0
930,100.0,6.0,54.0
931,,25.0,54.0
932,100.0,27.0,54.0
933,100.0,59.0,54.0
934,,20.0,54.0
935,100.0,6.0,54.0
936,,32.0,54.0
937,100.0,17.0,54.0
938,100.0,54.0,54.0
939,100.0,13.0,54.0
940,,12.0,54.0
941,100.0,4.0,54.0
942,100.0,47.0,54.0
943,100.0,49.0,54.0
944,100.0,72.0,54.0
945,100.0,42.0,54.0
946,100.0,15.0,54.0
947,100.0,32.0,54.0
948,100.0,24.0,54.0
949,100.0,17.0,54.0
950,100.0,65.0,54.0
951,100.0,23.0,54.0
952,100.0,26.0,54.0
953,100.0,53.0,54.0
954,100.0,74.0,54.0
955,,9.0,54.0
956,100.0,18.0,54.0
957,100.0,19.0,54.0
958,100.0,7.0,54.0
959,100.0,26.0,54.0
960,,52.0,54.0
961,,58.0,54.0
962,100.0,61.0,54.0
963,,39.0,54.0
964,100.0,14.0,54.0
965,100.0,4.0,54.0
966,,57.0,55.0
967,,16.0,55.0
968,100.0,7.0,55.0
969,100.0,28.0,55.0
970,,,55.0
971,,22.0,55.0
972,100.0,19.0,55.0
973,,60.0,55.0
974,100.0,34.0,55.0
975,100.0,62.0,55.0
976,,25.0,55.0
977,100.0,21.0,55.0
978,,28.0,55.0
979,100.0,82.0,55.0
980,100.0,62.0,55.0
981,100.0,27.0,55.0
982,,55.0,55.0
983,100.0,77.0,55.0
984,100.0,58.0,55.0
985,100.0,18.0,55.0
986,100.0,65.0,55.0
987,100.0,73.0,55.0
988,100.0,78.0,55.0
989,100.0,81.0,55.0
990,100.0,73.0,55.0
991,100.0,28.0,55.0
992,100.0,81.0,55.0
993,100.0,38.0,55.0
994,100.0,58.0,55.0
995,100.0,80.0,55.0
996,100.0,70.0,55.0
997,,79.0,55.0
998,100.0,57.0,55.0
999,100.0,78.0,55.0
1000,100.0,30.0,55.0
1001,100.0,56.0,55.0
1002,,66.0,55.0
1003,,60.0,55.0
1004,100.0,74.0,55.0
1005,,67.0,55.0
1006,100.0,17.0,55.0
1007,100.0,26.0,55.0
1008,,67.0,57.0
1009,,17.0,57.0
1010,100.0,40.0,57.0
1011,100.0,35.0,57.0
1012,,,57.0
1013,,65.0,57.0
1014,100.0,23.0,57.0
1015,,3.0,57.0
1016,100.0,60.0,57.0
1017,100.0,87.0,57.0
1018,,18.0,57.0
1019,100.0,7.0,57.0
1020,,59.0,57.0
1021,100.0,31.0,57.0
1022,100.0,16.0,57.0
1023,100.0,55.0,57.0
1024,,19.0,57.0
1025,100.0,55.0,57.0
1026,100.0,18.0,57.0
1027,100.0,55.0,57.0
1028,100.0,76.0,57.0
1029,100.0,89.0,57.0
1030,100.0,18.0,57.0
1031,100.0,48.0,57.0
1032,100.0,97.0,57.0
1033,100.0,11.0,57.0
1034,100.0,75.0,57.0
1035,100.0,48.0,57.0
1036,100.0,51.0,57.0
1037,100.0,74.0,57.0
1038,100.0,95.0,57.0
1039,,27.0,57.0
1040,100.0,57.0,57.0
1041,100.0,7.0,57.0
1042,100.0,42.0,57.0
1043,100.0,33.0,57.0
1044,,56.0,57.0
1045,,72.0,57.0
1046,100.0,57.0,57.0
1047,,77.0,57.0
1048,100.0,75.0,57.0
1049,100.0,15.0,57.0
1050,,18.0,59.0
1051,,6.0,59.0
1052,100.0,13.0,59.0
1053,100.0,16.0,59.0
1054,,,59.0
1055,,80.0,59.0
1056,100.0,79.0,59.0
1057,,19.0,59.0
1058,100.0,17.0,59.0
1059,100.0,24.0,59.0
1060,,50.0,59.0
1061,100.0,17.0,59.0
1062,,19.0,59.0
1063,100.0,22.0,59.0
1064,100.0,89.0,59.0
