,Model,Human,Ind
364,49.42857142857143,83.0,21.0
365,56.65714285714286,100.0,21.0
366,70.65714285714286,37.0,21.0
367,59.114285714285714,100.0,21.0
368,50.31428571428572,98.0,21.0
369,48.25714285714286,44.0,21.0
370,27.885714285714286,26.0,21.0
371,53.885714285714286,88.0,21.0
372,60.05714285714286,82.0,21.0
373,55.22857142857143,68.0,21.0
374,59.08571428571429,26.0,21.0
375,53.25714285714286,30.0,21.0
376,35.74285714285714,98.0,21.0
377,60.142857142857146,22.0,21.0
378,34.08571428571429,38.0,22.0
379,23.0,53.0,22.0
380,38.142857142857146,35.0,22.0
381,29.771428571428572,48.0,22.0
382,,,22.0
383,50.6,56.0,22.0
384,57.371428571428574,66.0,22.0
385,48.2,58.0,22.0
386,43.97142857142857,17.0,22.0
387,52.2,62.0,22.0
388,41.57142857142857,57.0,22.0
389,34.22857142857143,46.0,22.0
390,40.2,58.0,22.0
391,58.4,62.0,22.0
392,57.94285714285714,62.0,22.0
393,49.48571428571429,58.0,22.0
394,29.34285714285714,41.0,22.0
395,51.57142857142857,51.0,22.0
396,63.34285714285714,61.0,22.0
397,41.82857142857143,52.0,22.0
398,61.77142857142857,54.0,22.0
399,68.17142857142858,75.0,22.0
400,53.25714285714286,54.0,22.0
401,53.02857142857143,39.0,22.0
402,72.91428571428571,73.0,22.0
403,30.085714285714285,23.0,22.0
404,64.62857142857143,66.0,22.0
405,44.885714285714286,46.0,22.0
406,49.42857142857143,46.0,22.0
407,56.65714285714286,68.0,22.0
408,70.65714285714286,71.0,22.0
409,59.114285714285714,70.0,22.0
410,50.31428571428572,56.0,22.0
411,48.25714285714286,47.0,22.0
412,27.885714285714286,55.0,22.0
413,53.885714285714286,84.0,22.0
414,60.05714285714286,65.0,22.0
415,55.22857142857143,60.0,22.0
416,59.08571428571429,57.0,22.0
417,53.25714285714286,73.0,22.0
418,35.74285714285714,66.0,22.0
419,60.142857142857146,62.0,22.0
420,34.08571428571429,23.0,29.0
421,23.0,11.0,29.0
422,38.142857142857146,11.0,29.0
423,29.771428571428572,21.0,29.0
424,,,29.0
425,50.6,51.0,29.0
426,57.371428571428574,81.0,29.0
427,48.2,71.0,29.0
428,43.97142857142857,43.0,29.0
429,52.2,68.0,29.0
430,41.57142857142857,27.0,29.0
431,34.22857142857143,32.0,29.0
432,40.2,38.0,29.0
433,58.4,57.0,29.0
434,57.94285714285714,35.0,29.0
435,49.48571428571429,60.0,29.0
436,29.34285714285714,8.0,29.0
437,51.57142857142857,68.0,29.0
438,63.34285714285714,66.0,29.0
439,41.82857142857143,63.0,29.0
440,61.77142857142857,74.0,29.0
441,68.17142857142858,17.0,29.0
442,53.25714285714286,71.0,29.0
443,53.02857142857143,50.0,29.0
444,72.91428571428571,85.0,29.0
445,30.085714285714285,11.0,29.0
446,64.62857142857143,74.0,29.0
447,44.885714285714286,54.0,29.0
448,49.42857142857143,44.0,29.0
449,56.65714285714286,29.0,29.0
450,70.65714285714286,74.0,29.0
451,59.114285714285714,71.0,29.0
452,50.31428571428572,33.0,29.0
453,48.25714285714286,63.0,29.0
454,27.885714285714286,31.0,29.0
455,53.885714285714286,63.0,29.0
456,60.05714285714286,77.0,29.0
457,55.22857142857143,79.0,29.0
458,59.08571428571429,61.0,29.0
459,53.25714285714286,73.0,29.0
460,35.74285714285714,43.0,29.0
461,60.142857142857146,74.0,29.0
462,34.08571428571429,88.0,30.0
463,23.0,23.0,30.0
464,38.142857142857146,74.0,30.0
465,29.771428571428572,65.0,30.0
466,,,30.0
467,50.6,62.0,30.0
468,57.371428571428574,74.0,30.0
469,48.2,96.0,30.0
470,43.97142857142857,77.0,30.0
471,52.2,70.0,30.0
472,41.57142857142857,31.0,30.0
473,34.22857142857143,58.0,30.0
474,40.2,7.0,30.0
475,58.4,73.0,30.0
476,57.94285714285714,62.0,30.0
477,49.48571428571429,68.0,30.0
478,29.34285714285714,22.0,30.0
479,51.57142857142857,62.0,30.0
480,63.34285714285714,100.0,30.0
481,41.82857142857143,58.0,30.0
482,61.77142857142857,52.0,30.0
483,68.17142857142858,44.0,30.0
484,53.25714285714286,52.0,30.0
485,53.02857142857143,22.0,30.0
486,72.91428571428571,100.0,30.0
487,30.085714285714285,30.0,30.0
488,64.62857142857143,98.0,30.0
489,44.885714285714286,6.0,30.0
490,49.42857142857143,41.0,30.0
491,56.65714285714286,79.0,30.0
492,70.65714285714286,70.0,30.0
493,59.114285714285714,79.0,30.0
494,50.31428571428572,44.0,30.0
495,48.25714285714286,61.0,30.0
496,27.885714285714286,13.0,30.0
497,53.885714285714286,23.0,30.0
498,60.05714285714286,0.0,30.0
499,55.22857142857143,6.0,30.0
500,59.08571428571429,71.0,30.0
501,53.25714285714286,82.0,30.0
502,35.74285714285714,23.0,30.0
503,60.142857142857146,100.0,30.0
504,34.08571428571429,27.0,32.0
505,23.0,19.0,32.0
506,38.142857142857146,46.0,32.0
507,29.771428571428572,15.0,32.0
508,,,32.0
509,50.6,68.0,32.0
510,57.371428571428574,97.0,32.0
511,48.2,70.0,32.0
512,43.97142857142857,79.0,32.0
513,52.2,78.0,32.0
514,41.57142857142857,73.0,32.0
515,34.22857142857143,64.0,32.0
516,40.2,31.0,32.0
517,58.4,100.0,32.0
518,57.94285714285714,77.0,32.0
519,49.48571428571429,40.0,32.0
520,29.34285714285714,11.0,32.0
521,51.57142857142857,93.0,32.0
522,63.34285714285714,100.0,32.0
523,41.82857142857143,55.0,32.0
524,61.77142857142857,97.0,32.0
525,68.17142857142858,93.0,32.0
526,53.25714285714286,90.0,32.0
527,53.02857142857143,7.0,32.0
528,72.91428571428571,71.0,32.0
529,30.085714285714285,69.0,32.0
530,64.62857142857143,88.0,32.0
531,44.885714285714286,28.0,32.0
532,49.42857142857143,17.0,32.0
533,56.65714285714286,69.0,32.0
534,70.65714285714286,100.0,32.0
535,59.114285714285714,86.0,32.0
536,50.31428571428572,62.0,32.0
537,48.25714285714286,45.0,32.0
538,27.885714285714286,32.0,32.0
539,53.885714285714286,67.0,32.0
540,60.05714285714286,14.0,32.0
541,55.22857142857143,77.0,32.0
542,59.08571428571429,75.0,32.0
543,53.25714285714286,82.0,32.0
544,35.74285714285714,9.0,32.0
545,60.142857142857146,34.0,32.0
546,34.08571428571429,80.0,34.0
547,23.0,10.0,34.0
548,38.142857142857146,18.0,34.0
549,29.771428571428572,34.0,34.0
550,,,34.0
551,50.6,62.0,34.0
552,57.371428571428574,37.0,34.0
553,48.2,39.0,34.0
554,43.97142857142857,43.0,34.0
555,52.2,33.0,34.0
556,41.57142857142857,62.0,34.0
557,34.22857142857143,53.0,34.0
558,40.2,32.0,34.0
559,58.4,38.0,34.0
560,57.94285714285714,66.0,34.0
561,49.48571428571429,65.0,34.0
562,29.34285714285714,14.0,34.0
563,51.57142857142857,26.0,34.0
564,63.34285714285714,71.0,34.0
565,41.82857142857143,23.0,34.0
566,61.77142857142857,66.0,34.0
567,68.17142857142858,73.0,34.0
568,53.25714285714286,52.0,34.0
569,53.02857142857143,42.0,34.0
570,72.91428571428571,55.0,34.0
571,30.085714285714285,8.0,34.0
572,64.62857142857143,91.0,34.0
573,44.885714285714286,54.0,34.0
574,49.42857142857143,73.0,34.0
575,56.65714285714286,37.0,34.0
576,70.65714285714286,40.0,34.0
577,59.114285714285714,55.0,34.0
578,50.31428571428572,43.0,34.0
579,48.25714285714286,23.0,34.0
580,27.885714285714286,9.0,34.0
581,53.885714285714286,50.0,34.0
582,60.05714285714286,58.0,34.0
583,55.22857142857143,54.0,34.0
584,59.08571428571429,56.0,34.0
585,53.25714285714286,27.0,34.0
586,35.74285714285714,19.0,34.0
587,60.142857142857146,71.0,34.0
588,34.08571428571429,13.0,36.0
589,23.0,9.0,36.0
590,38.142857142857146,7.0,36.0
591,29.771428571428572,19.0,36.0
592,,,36.0
593,50.6,47.0,36.0
594,57.371428571428574,89.0,36.0
595,48.2,42.0,36.0
596,43.97142857142857,63.0,36.0
597,52.2,28.0,36.0
598,41.57142857142857,85.0,36.0
599,34.22857142857143,30.0,36.0
600,40.2,47.0,36.0
601,58.4,51.0,36.0
602,57.94285714285714,71.0,36.0
603,49.48571428571429,21.0,36.0
604,29.34285714285714,26.0,36.0
605,51.57142857142857,79.0,36.0
606,63.34285714285714,100.0,36.0
607,41.82857142857143,19.0,36.0
608,61.77142857142857,87.0,36.0
609,68.17142857142858,72.0,36.0
610,53.25714285714286,77.0,36.0
611,53.02857142857143,15.0,36.0
612,72.91428571428571,100.0,36.0
613,30.085714285714285,45.0,36.0
614,64.62857142857143,95.0,36.0
615,44.885714285714286,33.0,36.0
616,49.42857142857143,36.0,36.0
617,56.65714285714286,81.0,36.0
618,70.65714285714286,99.0,36.0
619,59.114285714285714,83.0,36.0
620,50.31428571428572,37.0,36.0
621,48.25714285714286,93.0,36.0
622,27.885714285714286,45.0,36.0
623,53.885714285714286,71.0,36.0
624,60.05714285714286,76.0,36.0
625,55.22857142857143,93.0,36.0
626,59.08571428571429,93.0,36.0
627,53.25714285714286,48.0,36.0
628,35.74285714285714,31.0,36.0
629,60.142857142857146,89.0,36.0
630,34.08571428571429,5.0,38.0
631,23.0,37.0,38.0
632,38.142857142857146,58.0,38.0
633,29.771428571428572,26.0,38.0
634,,,38.0
635,50.6,64.0,38.0
636,57.371428571428574,37.0,38.0
637,48.2,55.0,38.0
638,43.97142857142857,53.0,38.0
639,52.2,68.0,38.0
640,41.57142857142857,78.0,38.0
641,34.22857142857143,23.0,38.0
642,40.2,28.0,38.0
643,58.4,63.0,38.0
644,57.94285714285714,64.0,38.0
645,49.48571428571429,70.0,38.0
646,29.34285714285714,56.0,38.0
647,51.57142857142857,100.0,38.0
648,63.34285714285714,96.0,38.0
649,41.82857142857143,60.0,38.0
650,61.77142857142857,36.0,38.0
651,68.17142857142858,60.0,38.0
652,53.25714285714286,93.0,38.0
653,53.02857142857143,86.0,38.0
654,72.91428571428571,64.0,38.0
655,30.085714285714285,42.0,38.0
656,64.62857142857143,100.0,38.0
657,44.885714285714286,76.0,38.0
658,49.42857142857143,52.0,38.0
659,56.65714285714286,71.0,38.0
660,70.65714285714286,96.0,38.0
661,59.114285714285714,83.0,38.0
662,50.31428571428572,81.0,38.0
663,48.25714285714286,86.0,38.0
664,27.885714285714286,11.0,38.0
665,53.885714285714286,57.0,38.0
666,60.05714285714286,92.0,38.0
667,55.22857142857143,87.0,38.0
668,59.08571428571429,73.0,38.0
669,53.25714285714286,84.0,38.0
670,35.74285714285714,20.0,38.0
671,60.142857142857146,63.0,38.0
672,34.08571428571429,43.0,39.0
673,23.0,29.0,39.0
674,38.142857142857146,42.0,39.0
675,29.771428571428572,46.0,39.0
676,,,39.0
677,50.6,87.0,39.0
678,57.371428571428574,100.0,39.0
679,48.2,67.0,39.0
680,43.97142857142857,72.0,39.0
681,52.2,68.0,39.0
682,41.57142857142857,45.0,39.0
683,34.22857142857143,36.0,39.0
684,40.2,48.0,39.0
685,58.4,77.0,39.0
686,57.94285714285714,74.0,39.0
687,49.48571428571429,99.0,39.0
688,29.34285714285714,26.0,39.0
689,51.57142857142857,54.0,39.0
690,63.34285714285714,90.0,39.0
691,41.82857142857143,18.0,39.0
692,61.77142857142857,92.0,39.0
693,68.17142857142858,94.0,39.0
694,53.25714285714286,92.0,39.0
695,53.02857142857143,52.0,39.0
696,72.91428571428571,93.0,39.0
697,30.085714285714285,27.0,39.0
698,64.62857142857143,91.0,39.0
699,44.885714285714286,77.0,39.0
700,49.42857142857143,23.0,39.0
701,56.65714285714286,90.0,39.0
702,70.65714285714286,79.0,39.0
703,59.114285714285714,63.0,39.0
704,50.31428571428572,80.0,39.0
705,48.25714285714286,37.0,39.0
706,27.885714285714286,17.0,39.0
707,53.885714285714286,73.0,39.0
708,60.05714285714286,63.0,39.0
709,55.22857142857143,66.0,39.0
710,59.08571428571429,60.0,39.0
711,53.25714285714286,93.0,39.0
712,35.74285714285714,41.0,39.0
713,60.142857142857146,61.0,39.0
714,34.08571428571429,0.0,41.0
715,23.0,0.0,41.0
716,38.142857142857146,4.0,41.0
717,29.771428571428572,0.0,41.0
718,,,41.0
719,50.6,26.0,41.0
720,57.371428571428574,8.0,41.0
721,48.2,39.0,41.0
722,43.97142857142857,6.0,41.0
723,52.2,10.0,41.0
724,41.57142857142857,22.0,41.0
725,34.22857142857143,4.0,41.0
726,40.2,9.0,41.0
727,58.4,18.0,41.0
728,57.94285714285714,48.0,41.0
729,49.48571428571429,29.0,41.0
730,29.34285714285714,7.0,41.0
731,51.57142857142857,18.0,41.0
732,63.34285714285714,85.0,41.0
733,41.82857142857143,5.0,41.0
734,61.77142857142857,38.0,41.0
735,68.17142857142858,72.0,41.0
736,53.25714285714286,62.0,41.0
737,53.02857142857143,54.0,41.0
738,72.91428571428571,62.0,41.0
739,30.085714285714285,30.0,41.0
740,64.62857142857143,62.0,41.0
741,44.885714285714286,15.0,41.0
742,49.42857142857143,16.0,41.0
743,56.65714285714286,18.0,41.0
744,70.65714285714286,73.0,41.0
745,59.114285714285714,54.0,41.0
746,50.31428571428572,18.0,41.0
747,48.25714285714286,83.0,41.0
748,27.885714285714286,24.0,41.0
749,53.885714285714286,54.0,41.0
750,60.05714285714286,28.0,41.0
751,55.22857142857143,10.0,41.0
752,59.08571428571429,56.0,41.0
753,53.25714285714286,24.0,41.0
754,35.74285714285714,32.0,41.0
755,60.142857142857146,69.0,41.0
756,34.08571428571429,22.0,44.0
757,23.0,30.0,44.0
758,38.142857142857146,31.0,44.0
759,29.771428571428572,26.0,44.0
760,,,44.0
761,50.6,61.0,44.0
762,57.371428571428574,72.0,44.0
763,48.2,75.0,44.0
764,43.97142857142857,2.0,44.0
765,52.2,62.0,44.0
766,41.57142857142857,0.0,44.0
767,34.22857142857143,1.0,44.0
768,40.2,36.0,44.0
769,58.4,43.0,44.0
770,57.94285714285714,3.0,44.0
771,49.48571428571429,53.0,44.0
772,29.34285714285714,0.0,44.0
773,51.57142857142857,0.0,44.0
774,63.34285714285714,0.0,44.0
775,41.82857142857143,44.0,44.0
776,61.77142857142857,44.0,44.0
777,68.17142857142858,23.0,44.0
778,53.25714285714286,31.0,44.0
779,53.02857142857143,99.0,44.0
780,72.91428571428571,80.0,44.0
781,30.085714285714285,30.0,44.0
782,64.62857142857143,51.0,44.0
783,44.885714285714286,100.0,44.0
784,49.42857142857143,65.0,44.0
785,56.65714285714286,48.0,44.0
786,70.65714285714286,44.0,44.0
787,59.114285714285714,58.0,44.0
788,50.31428571428572,61.0,44.0
789,48.25714285714286,17.0,44.0
790,27.885714285714286,41.0,44.0
791,53.885714285714286,25.0,44.0
792,60.05714285714286,100.0,44.0
793,55.22857142857143,28.0,44.0
794,59.08571428571429,66.0,44.0
795,53.25714285714286,20.0,44.0
796,35.74285714285714,40.0,44.0
797,60.142857142857146,99.0,44.0
798,34.08571428571429,26.0,46.0
799,23.0,20.0,46.0
800,38.142857142857146,30.0,46.0
801,29.771428571428572,82.0,46.0
802,,,46.0
803,50.6,66.0,46.0
804,57.371428571428574,46.0,46.0
805,48.2,88.0,46.0
806,43.97142857142857,69.0,46.0
807,52.2,51.0,46.0
808,41.57142857142857,80.0,46.0
809,34.22857142857143,55.0,46.0
810,40.2,66.0,46.0
811,58.4,85.0,46.0
812,57.94285714285714,72.0,46.0
813,49.48571428571429,60.0,46.0
