,Model,Human,Ind
269,50.0,76.0,15.0
270,50.0,83.0,15.0
271,50.0,11.0,15.0
272,50.0,84.0,15.0
273,50.0,88.0,15.0
274,50.0,85.0,15.0
275,50.0,81.0,15.0
276,50.0,79.0,15.0
277,50.0,26.0,15.0
278,50.0,80.0,15.0
279,50.0,56.0,15.0
280,50.0,9.0,15.0
281,50.0,92.0,15.0
282,50.0,86.0,15.0
283,50.0,84.0,15.0
284,50.0,78.0,15.0
285,50.0,58.0,15.0
286,50.0,15.0,15.0
287,50.0,66.0,15.0
288,50.0,85.0,15.0
289,50.0,72.0,15.0
290,50.0,91.0,15.0
291,50.0,60.0,15.0
292,50.0,24.0,15.0
293,50.0,17.0,15.0
294,50.0,52.0,16.0
295,50.0,17.0,16.0
296,50.0,77.0,16.0
297,50.0,52.0,16.0
298,50.0,,16.0
299,50.0,83.0,16.0
300,50.0,79.0,16.0
301,50.0,50.0,16.0
302,50.0,45.0,16.0
303,50.0,83.0,16.0
304,50.0,62.0,16.0
305,50.0,51.0,16.0
306,50.0,49.0,16.0
307,50.0,65.0,16.0
308,50.0,68.0,16.0
309,50.0,54.0,16.0
310,50.0,30.0,16.0
311,50.0,84.0,16.0
312,50.0,83.0,16.0
313,50.0,53.0,16.0
314,50.0,90.0,16.0
315,50.0,82.0,16.0
316,50.0,62.0,16.0
317,50.0,61.0,16.0
318,50.0,61.0,16.0
319,50.0,29.0,16.0
320,50.0,57.0,16.0
321,50.0,45.0,16.0
322,50.0,1.0,16.0
323,50.0,83.0,16.0
324,50.0,77.0,16.0
325,50.0,72.0,16.0
326,50.0,33.0,16.0
327,50.0,33.0,16.0
328,50.0,56.0,16.0
329,50.0,24.0,16.0
330,50.0,38.0,16.0
331,50.0,39.0,16.0
332,50.0,49.0,16.0
333,50.0,88.0,16.0
334,50.0,62.0,16.0
335,50.0,69.0,16.0
336,50.0,51.0,21.0
337,50.0,49.0,21.0
338,50.0,89.0,21.0
339,50.0,28.0,21.0
340,50.0,,21.0
341,50.0,41.0,21.0
342,50.0,100.0,21.0
343,50.0,40.0,21.0
344,50.0,13.0,21.0
345,50.0,48.0,21.0
346,50.0,29.0,21.0
347,50.0,25.0,21.0
348,50.0,33.0,21.0
349,50.0,74.0,21.0
350,50.0,100.0,21.0
351,50.0,32.0,21.0
352,50.0,69.0,21.0
353,50.0,5.0,21.0
354,50.0,21.0,21.0
355,50.0,42.0,21.0
356,50.0,33.0,21.0
357,50.0,100.0,21.0
358,50.0,11.0,21.0
359,50.0,79.0,21.0
360,50.0,89.0,21.0
361,50.0,15.0,21.0
362,50.0,42.0,21.0
363,50.0,36.0,21.0
364,50.0,83.0,21.0
365,50.0,100.0,21.0
366,50.0,37.0,21.0
367,50.0,100.0,21.0
368,50.0,98.0,21.0
369,50.0,44.0,21.0
370,50.0,26.0,21.0
371,50.0,88.0,21.0
372,50.0,82.0,21.0
373,50.0,68.0,21.0
374,50.0,26.0,21.0
375,50.0,30.0,21.0
376,50.0,98.0,21.0
377,50.0,22.0,21.0
378,50.0,38.0,22.0
379,50.0,53.0,22.0
380,50.0,35.0,22.0
381,50.0,48.0,22.0
382,50.0,,22.0
383,50.0,56.0,22.0
384,50.0,66.0,22.0
385,50.0,58.0,22.0
386,50.0,17.0,22.0
387,50.0,62.0,22.0
388,50.0,57.0,22.0
389,50.0,46.0,22.0
390,50.0,58.0,22.0
391,50.0,62.0,22.0
392,50.0,62.0,22.0
393,50.0,58.0,22.0
394,50.0,41.0,22.0
395,50.0,51.0,22.0
396,50.0,61.0,22.0
397,50.0,52.0,22.0
398,50.0,54.0,22.0
399,50.0,75.0,22.0
400,50.0,54.0,22.0
401,50.0,39.0,22.0
402,50.0,73.0,22.0
403,50.0,23.0,22.0
404,50.0,66.0,22.0
405,50.0,46.0,22.0
406,50.0,46.0,22.0
407,50.0,68.0,22.0
408,50.0,71.0,22.0
409,50.0,70.0,22.0
410,50.0,56.0,22.0
411,50.0,47.0,22.0
412,50.0,55.0,22.0
413,50.0,84.0,22.0
414,50.0,65.0,22.0
415,50.0,60.0,22.0
416,50.0,57.0,22.0
417,50.0,73.0,22.0
418,50.0,66.0,22.0
419,50.0,62.0,22.0
420,50.0,23.0,29.0
421,50.0,11.0,29.0
422,50.0,11.0,29.0
423,50.0,21.0,29.0
424,50.0,,29.0
425,50.0,51.0,29.0
426,50.0,81.0,29.0
427,50.0,71.0,29.0
428,50.0,43.0,29.0
429,50.0,68.0,29.0
430,50.0,27.0,29.0
431,50.0,32.0,29.0
432,50.0,38.0,29.0
433,50.0,57.0,29.0
434,50.0,35.0,29.0
435,50.0,60.0,29.0
436,50.0,8.0,29.0
437,50.0,68.0,29.0
438,50.0,66.0,29.0
439,50.0,63.0,29.0
440,50.0,74.0,29.0
441,50.0,17.0,29.0
442,50.0,71.0,29.0
443,50.0,50.0,29.0
444,50.0,85.0,29.0
445,50.0,11.0,29.0
446,50.0,74.0,29.0
447,50.0,54.0,29.0
448,50.0,44.0,29.0
449,50.0,29.0,29.0
450,50.0,74.0,29.0
451,50.0,71.0,29.0
452,50.0,33.0,29.0
453,50.0,63.0,29.0
454,50.0,31.0,29.0
455,50.0,63.0,29.0
456,50.0,77.0,29.0
457,50.0,79.0,29.0
458,50.0,61.0,29.0
459,50.0,73.0,29.0
460,50.0,43.0,29.0
461,50.0,74.0,29.0
462,50.0,88.0,30.0
463,50.0,23.0,30.0
464,50.0,74.0,30.0
465,50.0,65.0,30.0
466,50.0,,30.0
467,50.0,62.0,30.0
468,50.0,74.0,30.0
469,50.0,96.0,30.0
470,50.0,77.0,30.0
471,50.0,70.0,30.0
472,50.0,31.0,30.0
473,50.0,58.0,30.0
474,50.0,7.0,30.0
475,50.0,73.0,30.0
476,50.0,62.0,30.0
477,50.0,68.0,30.0
478,50.0,22.0,30.0
479,50.0,62.0,30.0
480,50.0,100.0,30.0
481,50.0,58.0,30.0
482,50.0,52.0,30.0
483,50.0,44.0,30.0
484,50.0,52.0,30.0
485,50.0,22.0,30.0
486,50.0,100.0,30.0
487,50.0,30.0,30.0
488,50.0,98.0,30.0
489,50.0,6.0,30.0
490,50.0,41.0,30.0
491,50.0,79.0,30.0
492,50.0,70.0,30.0
493,50.0,79.0,30.0
494,50.0,44.0,30.0
495,50.0,61.0,30.0
496,50.0,13.0,30.0
497,50.0,23.0,30.0
498,50.0,0.0,30.0
499,50.0,6.0,30.0
500,50.0,71.0,30.0
501,50.0,82.0,30.0
502,50.0,23.0,30.0
503,50.0,100.0,30.0
504,50.0,27.0,32.0
505,50.0,19.0,32.0
506,50.0,46.0,32.0
507,50.0,15.0,32.0
508,50.0,,32.0
509,50.0,68.0,32.0
510,50.0,97.0,32.0
511,50.0,70.0,32.0
512,50.0,79.0,32.0
513,50.0,78.0,32.0
514,50.0,73.0,32.0
515,50.0,64.0,32.0
516,50.0,31.0,32.0
517,50.0,100.0,32.0
518,50.0,77.0,32.0
519,50.0,40.0,32.0
520,50.0,11.0,32.0
521,50.0,93.0,32.0
522,50.0,100.0,32.0
523,50.0,55.0,32.0
524,50.0,97.0,32.0
525,50.0,93.0,32.0
526,50.0,90.0,32.0
527,50.0,7.0,32.0
528,50.0,71.0,32.0
529,50.0,69.0,32.0
530,50.0,88.0,32.0
531,50.0,28.0,32.0
532,50.0,17.0,32.0
533,50.0,69.0,32.0
534,50.0,100.0,32.0
535,50.0,86.0,32.0
536,50.0,62.0,32.0
537,50.0,45.0,32.0
538,50.0,32.0,32.0
539,50.0,67.0,32.0
540,50.0,14.0,32.0
541,50.0,77.0,32.0
542,50.0,75.0,32.0
543,50.0,82.0,32.0
544,50.0,9.0,32.0
545,50.0,34.0,32.0
546,50.0,80.0,34.0
547,50.0,10.0,34.0
548,50.0,18.0,34.0
549,50.0,34.0,34.0
550,50.0,,34.0
551,50.0,62.0,34.0
552,50.0,37.0,34.0
553,50.0,39.0,34.0
554,50.0,43.0,34.0
555,50.0,33.0,34.0
556,50.0,62.0,34.0
557,50.0,53.0,34.0
558,50.0,32.0,34.0
559,50.0,38.0,34.0
560,50.0,66.0,34.0
561,50.0,65.0,34.0
562,50.0,14.0,34.0
563,50.0,26.0,34.0
564,50.0,71.0,34.0
565,50.0,23.0,34.0
566,50.0,66.0,34.0
567,50.0,73.0,34.0
568,50.0,52.0,34.0
569,50.0,42.0,34.0
570,50.0,55.0,34.0
571,50.0,8.0,34.0
572,50.0,91.0,34.0
573,50.0,54.0,34.0
574,50.0,73.0,34.0
575,50.0,37.0,34.0
576,50.0,40.0,34.0
577,50.0,55.0,34.0
578,50.0,43.0,34.0
579,50.0,23.0,34.0
580,50.0,9.0,34.0
581,50.0,50.0,34.0
582,50.0,58.0,34.0
583,50.0,54.0,34.0
584,50.0,56.0,34.0
585,50.0,27.0,34.0
586,50.0,19.0,34.0
587,50.0,71.0,34.0
588,50.0,13.0,36.0
589,50.0,9.0,36.0
590,50.0,7.0,36.0
591,50.0,19.0,36.0
592,50.0,,36.0
593,50.0,47.0,36.0
594,50.0,89.0,36.0
595,50.0,42.0,36.0
596,50.0,63.0,36.0
597,50.0,28.0,36.0
598,50.0,85.0,36.0
599,50.0,30.0,36.0
600,50.0,47.0,36.0
601,50.0,51.0,36.0
602,50.0,71.0,36.0
603,50.0,21.0,36.0
604,50.0,26.0,36.0
605,50.0,79.0,36.0
606,50.0,100.0,36.0
607,50.0,19.0,36.0
608,50.0,87.0,36.0
609,50.0,72.0,36.0
610,50.0,77.0,36.0
611,50.0,15.0,36.0
612,50.0,100.0,36.0
613,50.0,45.0,36.0
614,50.0,95.0,36.0
615,50.0,33.0,36.0
616,50.0,36.0,36.0
617,50.0,81.0,36.0
618,50.0,99.0,36.0
619,50.0,83.0,36.0
620,50.0,37.0,36.0
621,50.0,93.0,36.0
622,50.0,45.0,36.0
623,50.0,71.0,36.0
624,50.0,76.0,36.0
625,50.0,93.0,36.0
626,50.0,93.0,36.0
627,50.0,48.0,36.0
628,50.0,31.0,36.0
629,50.0,89.0,36.0
630,50.0,5.0,38.0
631,50.0,37.0,38.0
632,50.0,58.0,38.0
633,50.0,26.0,38.0
634,50.0,,38.0
635,50.0,64.0,38.0
636,50.0,37.0,38.0
637,50.0,55.0,38.0
638,50.0,53.0,38.0
639,50.0,68.0,38.0
640,50.0,78.0,38.0
641,50.0,23.0,38.0
642,50.0,28.0,38.0
643,50.0,63.0,38.0
644,50.0,64.0,38.0
645,50.0,70.0,38.0
646,50.0,56.0,38.0
647,50.0,100.0,38.0
648,50.0,96.0,38.0
649,50.0,60.0,38.0
650,50.0,36.0,38.0
651,50.0,60.0,38.0
652,50.0,93.0,38.0
653,50.0,86.0,38.0
654,50.0,64.0,38.0
655,50.0,42.0,38.0
656,50.0,100.0,38.0
657,50.0,76.0,38.0
658,50.0,52.0,38.0
659,50.0,71.0,38.0
660,50.0,96.0,38.0
661,50.0,83.0,38.0
662,50.0,81.0,38.0
663,50.0,86.0,38.0
664,50.0,11.0,38.0
665,50.0,57.0,38.0
666,50.0,92.0,38.0
667,50.0,87.0,38.0
668,50.0,73.0,38.0
669,50.0,84.0,38.0
670,50.0,20.0,38.0
671,50.0,63.0,38.0
672,50.0,43.0,39.0
673,50.0,29.0,39.0
674,50.0,42.0,39.0
675,50.0,46.0,39.0
676,50.0,,39.0
677,50.0,87.0,39.0
678,50.0,100.0,39.0
679,50.0,67.0,39.0
680,50.0,72.0,39.0
681,50.0,68.0,39.0
682,50.0,45.0,39.0
683,50.0,36.0,39.0
684,50.0,48.0,39.0
685,50.0,77.0,39.0
686,50.0,74.0,39.0
687,50.0,99.0,39.0
688,50.0,26.0,39.0
689,50.0,54.0,39.0
690,50.0,90.0,39.0
691,50.0,18.0,39.0
692,50.0,92.0,39.0
693,50.0,94.0,39.0
694,50.0,92.0,39.0
695,50.0,52.0,39.0
696,50.0,93.0,39.0
697,50.0,27.0,39.0
698,50.0,91.0,39.0
699,50.0,77.0,39.0
700,50.0,23.0,39.0
701,50.0,90.0,39.0
702,50.0,79.0,39.0
703,50.0,63.0,39.0
704,50.0,80.0,39.0
705,50.0,37.0,39.0
706,50.0,17.0,39.0
707,50.0,73.0,39.0
708,50.0,63.0,39.0
709,50.0,66.0,39.0
710,50.0,60.0,39.0
711,50.0,93.0,39.0
712,50.0,41.0,39.0
713,50.0,61.0,39.0
714,50.0,0.0,41.0
715,50.0,0.0,41.0
716,50.0,4.0,41.0
717,50.0,0.0,41.0
718,50.0,,41.0
719,50.0,26.0,41.0
720,50.0,8.0,41.0
721,50.0,39.0,41.0
722,50.0,6.0,41.0
723,50.0,10.0,41.0
724,50.0,22.0,41.0
725,50.0,4.0,41.0
726,50.0,9.0,41.0
727,50.0,18.0,41.0
728,50.0,48.0,41.0
729,50.0,29.0,41.0
730,50.0,7.0,41.0
731,50.0,18.0,41.0
732,50.0,85.0,41.0
733,50.0,5.0,41.0
734,50.0,38.0,41.0
735,50.0,72.0,41.0
736,50.0,62.0,41.0
737,50.0,54.0,41.0
738,50.0,62.0,41.0
739,50.0,30.0,41.0
740,50.0,62.0,41.0
741,50.0,15.0,41.0
742,50.0,16.0,41.0
743,50.0,18.0,41.0
744,50.0,73.0,41.0
745,50.0,54.0,41.0
746,50.0,18.0,41.0
747,50.0,83.0,41.0
748,50.0,24.0,41.0
749,50.0,54.0,41.0
750,50.0,28.0,41.0
751,50.0,10.0,41.0
752,50.0,56.0,41.0
753,50.0,24.0,41.0
754,50.0,32.0,41.0
755,50.0,69.0,41.0
756,50.0,22.0,44.0
757,50.0,30.0,44.0
758,50.0,31.0,44.0
759,50.0,26.0,44.0
760,50.0,,44.0
761,50.0,61.0,44.0
762,50.0,72.0,44.0
763,50.0,75.0,44.0
764,50.0,2.0,44.0
765,50.0,62.0,44.0
766,50.0,0.0,44.0
767,50.0,1.0,44.0
768,50.0,36.0,44.0
769,50.0,43.0,44.0
770,50.0,3.0,44.0
771,50.0,53.0,44.0
772,50.0,0.0,44.0
773,50.0,0.0,44.0
774,50.0,0.0,44.0
775,50.0,44.0,44.0
776,50.0,44.0,44.0
777,50.0,23.0,44.0
778,50.0,31.0,44.0
779,50.0,99.0,44.0
780,50.0,80.0,44.0
781,50.0,30.0,44.0
782,50.0,51.0,44.0
783,50.0,100.0,44.0
784,50.0,65.0,44.0
785,50.0,48.0,44.0
786,50.0,44.0,44.0
787,50.0,58.0,44.0
788,50.0,61.0,44.0
789,50.0,17.0,44.0
790,50.0,41.0,44.0
791,50.0,25.0,44.0
792,50.0,100.0,44.0
793,50.0,28.0,44.0
794,50.0,66.0,44.0
795,50.0,20.0,44.0
796,50.0,40.0,44.0
797,50.0,99.0,44.0
798,50.0,26.0,46.0
799,50.0,20.0,46.0
800,50.0,30.0,46.0
801,50.0,82.0,46.0
802,50.0,,46.0
803,50.0,66.0,46.0
804,50.0,46.0,46.0
805,50.0,88.0,46.0
806,50.0,69.0,46.0
807,50.0,51.0,46.0
808,50.0,80.0,46.0
809,50.0,55.0,46.0
810,50.0,66.0,46.0
811,50.0,85.0,46.0
812,50.0,72.0,46.0
813,50.0,60.0,46.0
814,50.0,67.0,46.0
815,50.0,74.0,46.0
816,50.0,98.0,46.0
817,50.0,90.0,46.0
818,50.0,96.0,46.0
819,50.0,92.0,46.0
820,50.0,93.0,46.0
821,50.0,84.0,46.0
822,50.0,82.0,46.0
823,50.0,59.0,46.0
824,50.0,85.0,46.0
825,50.0,61.0,46.0
826,50.0,90.0,46.0
827,50.0,19.0,46.0
828,50.0,99.0,46.0
829,50.0,92.0,46.0
830,50.0,67.0,46.0
831,50.0,56.0,46.0
832,50.0,79.0,46.0
833,50.0,68.0,46.0
834,50.0,73.0,46.0
835,50.0,49.0,46.0
836,50.0,82.0,46.0
837,50.0,65.0,46.0
838,50.0,51.0,46.0
839,50.0,83.0,46.0
840,50.0,24.0,51.0
841,50.0,14.0,51.0
842,50.0,16.0,51.0
843,50.0,3.0,51.0
844,50.0,,51.0
845,50.0,59.0,51.0
846,50.0,52.0,51.0
847,50.0,30.0,51.0
848,50.0,58.0,51.0
849,50.0,74.0,51.0
850,50.0,65.0,51.0
851,50.0,7.0,51.0
852,50.0,17.0,51.0
853,50.0,74.0,51.0
854,50.0,80.0,51.0
855,50.0,86.0,51.0
856,50.0,2.0,51.0
857,50.0,59.0,51.0
858,50.0,71.0,51.0
859,50.0,15.0,51.0
860,50.0,47.0,51.0
861,50.0,66.0,51.0
862,50.0,89.0,51.0
863,50.0,56.0,51.0
864,50.0,53.0,51.0
865,50.0,24.0,51.0
866,50.0,78.0,51.0
867,50.0,58.0,51.0
868,50.0,43.0,51.0
869,50.0,4.0,51.0
870,50.0,60.0,51.0
871,50.0,49.0,51.0
872,50.0,36.0,51.0
873,50.0,22.0,51.0
874,50.0,6.0,51.0
875,50.0,29.0,51.0
876,50.0,77.0,51.0
877,50.0,87.0,51.0
878,50.0,21.0,51.0
879,50.0,27.0,51.0
880,50.0,23.0,51.0
881,50.0,74.0,51.0
882,50.0,88.0,52.0
883,50.0,23.0,52.0
884,50.0,81.0,52.0
885,50.0,96.0,52.0
886,50.0,,52.0
887,50.0,19.0,52.0
888,50.0,93.0,52.0
889,50.0,95.0,52.0
890,50.0,94.0,52.0
891,50.0,91.0,52.0
892,50.0,89.0,52.0
893,50.0,92.0,52.0
894,50.0,87.0,52.0
895,50.0,100.0,52.0
896,50.0,27.0,52.0
897,50.0,94.0,52.0
898,50.0,85.0,52.0
899,50.0,79.0,52.0
900,50.0,91.0,52.0
901,50.0,67.0,52.0
902,50.0,97.0,52.0
903,50.0,98.0,52.0
904,50.0,64.0,52.0
905,50.0,88.0,52.0
906,50.0,39.0,52.0
907,50.0,14.0,52.0
908,50.0,92.0,52.0
909,50.0,82.0,52.0
910,50.0,91.0,52.0
911,50.0,20.0,52.0
912,50.0,99.0,52.0
913,50.0,69.0,52.0
914,50.0,80.0,52.0
915,50.0,18.0,52.0
916,50.0,3.0,52.0
917,50.0,70.0,52.0
918,50.0,77.0,52.0
919,50.0,91.0,52.0
920,50.0,93.0,52.0
921,50.0,84.0,52.0
922,50.0,31.0,52.0
923,50.0,99.0,52.0
924,50.0,4.0,54.0
925,50.0,15.0,54.0
926,50.0,3.0,54.0
927,50.0,4.0,54.0
928,50.0,,54.0
929,50.0,19.0,54.0
930,50.0,6.0,54.0
931,50.0,25.0,54.0
932,50.0,27.0,54.0
933,50.0,59.0,54.0
934,50.0,20.0,54.0
935,50.0,6.0,54.0
936,50.0,32.0,54.0
937,50.0,17.0,54.0
938,50.0,54.0,54.0
939,50.0,13.0,54.0
940,50.0,12.0,54.0
941,50.0,4.0,54.0
942,50.0,47.0,54.0
943,50.0,49.0,54.0
944,50.0,72.0,54.0
945,50.0,42.0,54.0
946,50.0,15.0,54.0
947,50.0,32.0,54.0
948,50.0,24.0,54.0
949,50.0,17.0,54.0
950,50.0,65.0,54.0
951,50.0,23.0,54.0
952,50.0,26.0,54.0
953,50.0,53.0,54.0
954,50.0,74.0,54.0
955,50.0,9.0,54.0
956,50.0,18.0,54.0
957,50.0,19.0,54.0
958,50.0,7.0,54.0
959,50.0,26.0,54.0
960,50.0,52.0,54.0
961,50.0,58.0,54.0
962,50.0,61.0,54.0
963,50.0,39.0,54.0
964,50.0,14.0,54.0
965,50.0,4.0,54.0
966,50.0,57.0,55.0
967,50.0,16.0,55.0
968,50.0,7.0,55.0
969,50.0,28.0,55.0
970,50.0,,55.0
971,50.0,22.0,55.0
972,50.0,19.0,55.0
973,50.0,60.0,55.0
974,50.0,34.0,55.0
975,50.0,62.0,55.0
976,50.0,25.0,55.0
977,50.0,21.0,55.0
978,50.0,28.0,55.0
979,50.0,82.0,55.0
980,50.0,62.0,55.0
981,50.0,27.0,55.0
982,50.0,55.0,55.0
983,50.0,77.0,55.0
984,50.0,58.0,55.0
985,50.0,18.0,55.0
986,50.0,65.0,55.0
987,50.0,73.0,55.0
988,50.0,78.0,55.0
989,50.0,81.0,55.0
990,50.0,73.0,55.0
991,50.0,28.0,55.0
992,50.0,81.0,55.0
993,50.0,38.0,55.0
994,50.0,58.0,55.0
995,50.0,80.0,55.0
996,50.0,70.0,55.0
997,50.0,79.0,55.0
998,50.0,57.0,55.0
999,50.0,78.0,55.0
1000,50.0,30.0,55.0
1001,50.0,56.0,55.0
1002,50.0,66.0,55.0
