,Model,Human,Ind
139,100.0,100.0,1141.0
140,100.0,76.0,1141.0
141,100.0,100.0,1141.0
142,100.0,8.0,1141.0
143,100.0,91.0,1141.0
144,100.0,,1181.0
145,50.0,5.0,1181.0
146,100.0,,1181.0
147,100.0,42.0,1181.0
148,50.0,42.0,1181.0
149,0.0,,1181.0
150,50.0,41.0,1181.0
151,0.0,,1181.0
152,100.0,62.0,1181.0
153,100.0,,1181.0
154,0.0,79.0,1181.0
155,100.0,65.0,1181.0
156,100.0,61.0,1181.0
157,50.0,26.0,1181.0
158,50.0,5.0,1181.0
159,100.0,51.0,1181.0
160,100.0,80.0,1181.0
161,100.0,37.0,1181.0
162,50.0,,1181.0
163,100.0,89.0,1181.0
164,100.0,59.0,1181.0
165,100.0,69.0,1181.0
166,100.0,40.0,1181.0
167,100.0,54.0,1181.0
168,100.0,0.0,1151.0
169,50.0,0.0,1151.0
170,100.0,21.0,1151.0
171,100.0,0.0,1151.0
172,50.0,0.0,1151.0
173,0.0,0.0,1151.0
174,50.0,0.0,1151.0
175,0.0,100.0,1151.0
176,100.0,100.0,1151.0
177,100.0,100.0,1151.0
178,0.0,100.0,1151.0
179,100.0,0.0,1151.0
180,100.0,0.0,1151.0
181,50.0,50.0,1151.0
182,50.0,0.0,1151.0
183,100.0,100.0,1151.0
184,100.0,100.0,1151.0
185,100.0,100.0,1151.0
186,50.0,100.0,1151.0
187,100.0,,1151.0
188,100.0,100.0,1151.0
189,100.0,100.0,1151.0
190,100.0,0.0,1151.0
191,100.0,100.0,1151.0
192,100.0,0.0,1182.0
193,50.0,0.0,1182.0
194,100.0,50.0,1182.0
195,100.0,0.0,1182.0
196,50.0,0.0,1182.0
197,0.0,0.0,1182.0
198,50.0,0.0,1182.0
199,0.0,100.0,1182.0
200,100.0,100.0,1182.0
201,100.0,100.0,1182.0
202,0.0,92.0,1182.0
203,100.0,50.0,1182.0
204,100.0,0.0,1182.0
205,50.0,0.0,1182.0
206,50.0,0.0,1182.0
207,100.0,100.0,1182.0
208,100.0,100.0,1182.0
209,100.0,100.0,1182.0
210,50.0,100.0,1182.0
211,100.0,100.0,1182.0
212,100.0,100.0,1182.0
213,100.0,100.0,1182.0
214,100.0,0.0,1182.0
215,100.0,86.0,1182.0
216,100.0,0.0,1183.0
217,50.0,0.0,1183.0
218,100.0,4.0,1183.0
219,100.0,5.0,1183.0
220,50.0,24.0,1183.0
221,0.0,0.0,1183.0
222,50.0,2.0,1183.0
223,0.0,37.0,1183.0
224,100.0,99.0,1183.0
225,100.0,69.0,1183.0
226,0.0,61.0,1183.0
227,100.0,88.0,1183.0
228,100.0,71.0,1183.0
229,50.0,2.0,1183.0
230,50.0,,1183.0
231,100.0,48.0,1183.0
232,100.0,100.0,1183.0
233,100.0,99.0,1183.0
234,50.0,99.0,1183.0
235,100.0,99.0,1183.0
236,100.0,90.0,1183.0
237,100.0,100.0,1183.0
238,100.0,3.0,1183.0
239,100.0,50.0,1183.0
240,100.0,1.0,1184.0
241,50.0,1.0,1184.0
242,100.0,50.0,1184.0
243,100.0,1.0,1184.0
244,50.0,0.0,1184.0
245,0.0,1.0,1184.0
246,50.0,2.0,1184.0
247,0.0,100.0,1184.0
248,100.0,99.0,1184.0
249,100.0,99.0,1184.0
250,0.0,99.0,1184.0
251,100.0,28.0,1184.0
252,100.0,2.0,1184.0
253,50.0,2.0,1184.0
254,50.0,0.0,1184.0
255,100.0,50.0,1184.0
256,100.0,100.0,1184.0
257,100.0,100.0,1184.0
258,50.0,100.0,1184.0
259,100.0,100.0,1184.0
260,100.0,99.0,1184.0
261,100.0,100.0,1184.0
262,100.0,2.0,1184.0
263,100.0,50.0,1184.0
264,100.0,4.0,1164.0
265,50.0,4.0,1164.0
266,100.0,9.0,1164.0
267,100.0,2.0,1164.0
268,50.0,3.0,1164.0
269,0.0,1.0,1164.0
270,50.0,5.0,1164.0
271,0.0,98.0,1164.0
272,100.0,,1164.0
273,100.0,,1164.0
274,0.0,,1164.0
275,100.0,97.0,1164.0
276,100.0,99.0,1164.0
277,50.0,,1164.0
278,50.0,4.0,1164.0
279,100.0,13.0,1164.0
280,100.0,98.0,1164.0
281,100.0,98.0,1164.0
282,50.0,98.0,1164.0
283,100.0,97.0,1164.0
284,100.0,97.0,1164.0
285,100.0,98.0,1164.0
286,100.0,80.0,1164.0
287,100.0,48.0,1164.0
288,100.0,1.0,1147.0
289,50.0,1.0,1147.0
290,100.0,50.0,1147.0
291,100.0,10.0,1147.0
292,50.0,,1147.0
293,0.0,1.0,1147.0
294,50.0,36.0,1147.0
295,0.0,98.0,1147.0
296,100.0,98.0,1147.0
297,100.0,80.0,1147.0
298,0.0,89.0,1147.0
299,100.0,20.0,1147.0
300,100.0,1.0,1147.0
301,50.0,,1147.0
302,50.0,1.0,1147.0
303,100.0,50.0,1147.0
304,100.0,98.0,1147.0
305,100.0,98.0,1147.0
306,50.0,98.0,1147.0
307,100.0,98.0,1147.0
308,100.0,98.0,1147.0
309,100.0,99.0,1147.0
310,100.0,38.0,1147.0
311,100.0,67.0,1147.0
312,100.0,0.0,1161.0
313,50.0,1.0,1161.0
314,100.0,10.0,1161.0
315,100.0,1.0,1161.0
316,50.0,1.0,1161.0
317,0.0,1.0,1161.0
318,50.0,1.0,1161.0
319,0.0,99.0,1161.0
320,100.0,99.0,1161.0
321,100.0,99.0,1161.0
322,0.0,100.0,1161.0
323,100.0,51.0,1161.0
324,100.0,50.0,1161.0
325,50.0,1.0,1161.0
326,50.0,2.0,1161.0
327,100.0,76.0,1161.0
328,100.0,98.0,1161.0
329,100.0,100.0,1161.0
330,50.0,99.0,1161.0
331,100.0,99.0,1161.0
332,100.0,100.0,1161.0
333,100.0,100.0,1161.0
334,100.0,37.0,1161.0
335,100.0,100.0,1161.0
336,100.0,0.0,1170.0
337,50.0,0.0,1170.0
338,100.0,12.0,1170.0
339,100.0,0.0,1170.0
340,50.0,0.0,1170.0
341,0.0,0.0,1170.0
342,50.0,0.0,1170.0
343,0.0,99.0,1170.0
344,100.0,99.0,1170.0
345,100.0,100.0,1170.0
346,0.0,100.0,1170.0
347,100.0,36.0,1170.0
348,100.0,7.0,1170.0
349,50.0,0.0,1170.0
350,50.0,0.0,1170.0
351,100.0,88.0,1170.0
352,100.0,100.0,1170.0
353,100.0,,1170.0
354,50.0,100.0,1170.0
355,100.0,100.0,1170.0
356,100.0,96.0,1170.0
357,100.0,100.0,1170.0
358,100.0,0.0,1170.0
359,100.0,59.0,1170.0
360,100.0,1.0,1173.0
361,50.0,2.0,1173.0
362,100.0,49.0,1173.0
363,100.0,3.0,1173.0
364,50.0,2.0,1173.0
365,0.0,2.0,1173.0
366,50.0,1.0,1173.0
367,0.0,100.0,1173.0
368,100.0,99.0,1173.0
369,100.0,100.0,1173.0
370,0.0,96.0,1173.0
371,100.0,99.0,1173.0
372,100.0,49.0,1173.0
373,50.0,1.0,1173.0
374,50.0,2.0,1173.0
375,100.0,2.0,1173.0
376,100.0,99.0,1173.0
377,100.0,99.0,1173.0
378,50.0,99.0,1173.0
379,100.0,99.0,1173.0
380,100.0,98.0,1173.0
381,100.0,99.0,1173.0
382,100.0,50.0,1173.0
383,100.0,98.0,1173.0
384,100.0,0.0,1155.0
385,50.0,0.0,1155.0
386,100.0,0.0,1155.0
387,100.0,0.0,1155.0
388,50.0,0.0,1155.0
389,0.0,0.0,1155.0
390,50.0,0.0,1155.0
391,0.0,100.0,1155.0
392,100.0,99.0,1155.0
393,100.0,100.0,1155.0
394,0.0,50.0,1155.0
395,100.0,50.0,1155.0
396,100.0,50.0,1155.0
397,50.0,68.0,1155.0
398,50.0,0.0,1155.0
399,100.0,100.0,1155.0
400,100.0,100.0,1155.0
401,100.0,100.0,1155.0
402,50.0,100.0,1155.0
403,100.0,100.0,1155.0
404,100.0,50.0,1155.0
405,100.0,100.0,1155.0
406,100.0,0.0,1155.0
407,100.0,100.0,1155.0
408,100.0,1.0,1140.0
409,50.0,1.0,1140.0
410,100.0,2.0,1140.0
411,100.0,49.0,1140.0
412,50.0,2.0,1140.0
413,0.0,2.0,1140.0
414,50.0,51.0,1140.0
415,0.0,99.0,1140.0
416,100.0,100.0,1140.0
417,100.0,1.0,1140.0
418,0.0,99.0,1140.0
419,100.0,1.0,1140.0
420,100.0,48.0,1140.0
421,50.0,0.0,1140.0
422,50.0,0.0,1140.0
423,100.0,,1140.0
424,100.0,99.0,1140.0
425,100.0,99.0,1140.0
426,50.0,99.0,1140.0
427,100.0,99.0,1140.0
428,100.0,99.0,1140.0
429,100.0,99.0,1140.0
430,100.0,2.0,1140.0
431,100.0,50.0,1140.0
432,100.0,0.0,1186.0
433,50.0,0.0,1186.0
434,100.0,50.0,1186.0
435,100.0,0.0,1186.0
436,50.0,0.0,1186.0
437,0.0,0.0,1186.0
438,50.0,0.0,1186.0
439,0.0,100.0,1186.0
440,100.0,100.0,1186.0
441,100.0,100.0,1186.0
442,0.0,100.0,1186.0
443,100.0,20.0,1186.0
444,100.0,13.0,1186.0
445,50.0,0.0,1186.0
446,50.0,0.0,1186.0
447,100.0,24.0,1186.0
448,100.0,100.0,1186.0
449,100.0,100.0,1186.0
450,50.0,100.0,1186.0
451,100.0,100.0,1186.0
452,100.0,100.0,1186.0
453,100.0,100.0,1186.0
454,100.0,0.0,1186.0
455,100.0,50.0,1186.0
456,100.0,4.0,1187.0
457,50.0,3.0,1187.0
458,100.0,50.0,1187.0
459,100.0,0.0,1187.0
460,50.0,50.0,1187.0
461,0.0,0.0,1187.0
462,50.0,2.0,1187.0
463,0.0,98.0,1187.0
464,100.0,100.0,1187.0
465,100.0,97.0,1187.0
466,0.0,99.0,1187.0
467,100.0,46.0,1187.0
468,100.0,2.0,1187.0
469,50.0,50.0,1187.0
470,50.0,1.0,1187.0
471,100.0,98.0,1187.0
472,100.0,99.0,1187.0
473,100.0,99.0,1187.0
474,50.0,100.0,1187.0
475,100.0,100.0,1187.0
476,100.0,98.0,1187.0
477,100.0,99.0,1187.0
478,100.0,3.0,1187.0
479,100.0,74.0,1187.0
480,100.0,0.0,1144.0
481,50.0,15.0,1144.0
482,100.0,45.0,1144.0
483,100.0,10.0,1144.0
484,50.0,0.0,1144.0
485,0.0,0.0,1144.0
486,50.0,10.0,1144.0
487,0.0,95.0,1144.0
488,100.0,100.0,1144.0
489,100.0,100.0,1144.0
490,0.0,78.0,1144.0
491,100.0,21.0,1144.0
492,100.0,0.0,1144.0
493,50.0,0.0,1144.0
494,50.0,0.0,1144.0
495,100.0,100.0,1144.0
496,100.0,100.0,1144.0
497,100.0,100.0,1144.0
498,50.0,100.0,1144.0
499,100.0,100.0,1144.0
500,100.0,91.0,1144.0
501,100.0,78.0,1144.0
502,100.0,0.0,1144.0
503,100.0,67.0,1144.0
504,100.0,0.0,1174.0
505,50.0,0.0,1174.0
506,100.0,37.0,1174.0
507,100.0,0.0,1174.0
508,50.0,10.0,1174.0
509,0.0,0.0,1174.0
510,50.0,0.0,1174.0
511,0.0,98.0,1174.0
512,100.0,98.0,1174.0
513,100.0,78.0,1174.0
514,0.0,100.0,1174.0
515,100.0,38.0,1174.0
516,100.0,16.0,1174.0
517,50.0,0.0,1174.0
518,50.0,5.0,1174.0
519,100.0,84.0,1174.0
520,100.0,,1174.0
521,100.0,100.0,1174.0
522,50.0,100.0,1174.0
523,100.0,100.0,1174.0
524,100.0,90.0,1174.0
525,100.0,100.0,1174.0
526,100.0,0.0,1174.0
527,100.0,61.0,1174.0
528,100.0,10.0,1188.0
529,50.0,0.0,1188.0
530,100.0,50.0,1188.0
531,100.0,44.0,1188.0
532,50.0,4.0,1188.0
533,0.0,0.0,1188.0
534,50.0,31.0,1188.0
535,0.0,,1188.0
536,100.0,100.0,1188.0
537,100.0,76.0,1188.0
538,0.0,57.0,1188.0
539,100.0,65.0,1188.0
540,100.0,41.0,1188.0
541,50.0,8.0,1188.0
542,50.0,0.0,1188.0
543,100.0,46.0,1188.0
544,100.0,93.0,1188.0
545,100.0,100.0,1188.0
546,50.0,100.0,1188.0
547,100.0,100.0,1188.0
548,100.0,97.0,1188.0
549,100.0,,1188.0
550,100.0,10.0,1188.0
551,100.0,49.0,1188.0
552,100.0,1.0,1178.0
553,50.0,0.0,1178.0
554,100.0,50.0,1178.0
555,100.0,1.0,1178.0
556,50.0,0.0,1178.0
557,0.0,1.0,1178.0
558,50.0,0.0,1178.0
559,0.0,98.0,1178.0
560,100.0,99.0,1178.0
561,100.0,98.0,1178.0
562,0.0,50.0,1178.0
563,100.0,49.0,1178.0
564,100.0,14.0,1178.0
565,50.0,1.0,1178.0
566,50.0,1.0,1178.0
567,100.0,100.0,1178.0
568,100.0,98.0,1178.0
569,100.0,99.0,1178.0
570,50.0,99.0,1178.0
571,100.0,99.0,1178.0
572,100.0,99.0,1178.0
573,100.0,98.0,1178.0
574,100.0,2.0,1178.0
575,100.0,49.0,1178.0
576,100.0,0.0,1191.0
577,50.0,0.0,1191.0
578,100.0,100.0,1191.0
579,100.0,0.0,1191.0
580,50.0,0.0,1191.0
581,0.0,0.0,1191.0
582,50.0,0.0,1191.0
583,0.0,100.0,1191.0
584,100.0,100.0,1191.0
585,100.0,100.0,1191.0
586,0.0,50.0,1191.0
587,100.0,0.0,1191.0
588,100.0,16.0,1191.0
589,50.0,0.0,1191.0
590,50.0,0.0,1191.0
591,100.0,100.0,1191.0
592,100.0,100.0,1191.0
593,100.0,100.0,1191.0
594,50.0,100.0,1191.0
595,100.0,100.0,1191.0
596,100.0,,1191.0
597,100.0,100.0,1191.0
598,100.0,0.0,1191.0
599,100.0,100.0,1191.0
600,100.0,12.0,1145.0
601,50.0,0.0,1145.0
602,100.0,36.0,1145.0
603,100.0,8.0,1145.0
604,50.0,0.0,1145.0
605,0.0,2.0,1145.0
606,50.0,0.0,1145.0
607,0.0,100.0,1145.0
608,100.0,99.0,1145.0
609,100.0,89.0,1145.0
610,0.0,99.0,1145.0
611,100.0,25.0,1145.0
612,100.0,42.0,1145.0
613,50.0,0.0,1145.0
614,50.0,0.0,1145.0
615,100.0,50.0,1145.0
616,100.0,100.0,1145.0
617,100.0,98.0,1145.0
618,50.0,98.0,1145.0
619,100.0,100.0,1145.0
620,100.0,99.0,1145.0
621,100.0,100.0,1145.0
622,100.0,4.0,1145.0
623,100.0,77.0,1145.0
624,100.0,1.0,1156.0
625,50.0,2.0,1156.0
626,100.0,42.0,1156.0
627,100.0,0.0,1156.0
628,50.0,2.0,1156.0
629,0.0,2.0,1156.0
630,50.0,1.0,1156.0
631,0.0,82.0,1156.0
632,100.0,100.0,1156.0
633,100.0,98.0,1156.0
634,0.0,86.0,1156.0
635,100.0,41.0,1156.0
636,100.0,59.0,1156.0
637,50.0,14.0,1156.0
638,50.0,2.0,1156.0
639,100.0,57.0,1156.0
640,100.0,98.0,1156.0
641,100.0,99.0,1156.0
642,50.0,100.0,1156.0
643,100.0,98.0,1156.0
644,100.0,100.0,1156.0
645,100.0,99.0,1156.0
646,100.0,1.0,1156.0
647,100.0,71.0,1156.0
648,100.0,1.0,1146.0
649,50.0,50.0,1146.0
650,100.0,0.0,1146.0
651,100.0,1.0,1146.0
652,50.0,1.0,1146.0
653,0.0,1.0,1146.0
654,50.0,1.0,1146.0
655,0.0,98.0,1146.0
656,100.0,98.0,1146.0
657,100.0,95.0,1146.0
658,0.0,100.0,1146.0
659,100.0,84.0,1146.0
660,100.0,95.0,1146.0
661,50.0,0.0,1146.0
662,50.0,4.0,1146.0
663,100.0,90.0,1146.0
664,100.0,99.0,1146.0
665,100.0,98.0,1146.0
666,50.0,98.0,1146.0
667,100.0,98.0,1146.0
668,100.0,98.0,1146.0
669,100.0,100.0,1146.0
670,100.0,1.0,1146.0
671,100.0,98.0,1146.0
672,100.0,11.0,1166.0
673,50.0,10.0,1166.0
674,100.0,0.0,1166.0
675,100.0,0.0,1166.0
676,50.0,5.0,1166.0
677,0.0,7.0,1166.0
678,50.0,7.0,1166.0
679,0.0,73.0,1166.0
680,100.0,80.0,1166.0
681,100.0,72.0,1166.0
682,0.0,75.0,1166.0
683,100.0,17.0,1166.0
684,100.0,5.0,1166.0
685,50.0,6.0,1166.0
686,50.0,0.0,1166.0
687,100.0,62.0,1166.0
688,100.0,100.0,1166.0
689,100.0,100.0,1166.0
690,50.0,81.0,1166.0
691,100.0,100.0,1166.0
692,100.0,75.0,1166.0
693,100.0,76.0,1166.0
694,100.0,13.0,1166.0
695,100.0,100.0,1166.0
696,100.0,1.0,1185.0
697,50.0,0.0,1185.0
698,100.0,59.0,1185.0
699,100.0,1.0,1185.0
700,50.0,1.0,1185.0
701,0.0,1.0,1185.0
702,50.0,0.0,1185.0
703,0.0,99.0,1185.0
704,100.0,99.0,1185.0
705,100.0,99.0,1185.0
706,0.0,92.0,1185.0
707,100.0,26.0,1185.0
708,100.0,1.0,1185.0
709,50.0,1.0,1185.0
710,50.0,1.0,1185.0
711,100.0,84.0,1185.0
712,100.0,99.0,1185.0
713,100.0,99.0,1185.0
714,50.0,99.0,1185.0
715,100.0,99.0,1185.0
716,100.0,99.0,1185.0
717,100.0,99.0,1185.0
718,100.0,8.0,1185.0
719,100.0,98.0,1185.0
720,100.0,1.0,1168.0
721,50.0,1.0,1168.0
722,100.0,51.0,1168.0
723,100.0,1.0,1168.0
724,50.0,1.0,1168.0
725,0.0,0.0,1168.0
726,50.0,1.0,1168.0
727,0.0,99.0,1168.0
728,100.0,99.0,1168.0
729,100.0,99.0,1168.0
730,0.0,100.0,1168.0
731,100.0,49.0,1168.0
732,100.0,50.0,1168.0
733,50.0,1.0,1168.0
734,50.0,1.0,1168.0
735,100.0,10.0,1168.0
736,100.0,100.0,1168.0
737,100.0,100.0,1168.0
738,50.0,99.0,1168.0
739,100.0,99.0,1168.0
740,100.0,100.0,1168.0
741,100.0,100.0,1168.0
742,100.0,8.0,1168.0
743,100.0,51.0,1168.0
744,100.0,9.0,1157.0
745,50.0,33.0,1157.0
746,100.0,44.0,1157.0
747,100.0,33.0,1157.0
748,50.0,35.0,1157.0
749,0.0,12.0,1157.0
750,50.0,15.0,1157.0
751,0.0,72.0,1157.0
752,100.0,,1157.0
753,100.0,73.0,1157.0
754,0.0,69.0,1157.0
755,100.0,33.0,1157.0
756,100.0,27.0,1157.0
757,50.0,15.0,1157.0
758,50.0,38.0,1157.0
759,100.0,58.0,1157.0
760,100.0,82.0,1157.0
761,100.0,85.0,1157.0
762,50.0,71.0,1157.0
763,100.0,95.0,1157.0
764,100.0,83.0,1157.0
765,100.0,94.0,1157.0
766,100.0,33.0,1157.0
767,100.0,50.0,1157.0
768,100.0,0.0,1162.0
769,50.0,0.0,1162.0
770,100.0,0.0,1162.0
771,100.0,,1162.0
772,50.0,0.0,1162.0
773,0.0,2.0,1162.0
774,50.0,0.0,1162.0
775,0.0,100.0,1162.0
776,100.0,99.0,1162.0
777,100.0,100.0,1162.0
778,0.0,66.0,1162.0
779,100.0,0.0,1162.0
780,100.0,0.0,1162.0
781,50.0,0.0,1162.0
782,50.0,0.0,1162.0
783,100.0,70.0,1162.0
784,100.0,100.0,1162.0
785,100.0,99.0,1162.0
786,50.0,100.0,1162.0
787,100.0,100.0,1162.0
788,100.0,100.0,1162.0
789,100.0,100.0,1162.0
790,100.0,0.0,1162.0
791,100.0,50.0,1162.0
792,100.0,0.0,1153.0
793,50.0,0.0,1153.0
794,100.0,35.0,1153.0
795,100.0,2.0,1153.0
796,50.0,0.0,1153.0
797,0.0,0.0,1153.0
798,50.0,7.0,1153.0
799,0.0,98.0,1153.0
800,100.0,100.0,1153.0
801,100.0,100.0,1153.0
802,0.0,76.0,1153.0
803,100.0,20.0,1153.0
804,100.0,20.0,1153.0
805,50.0,10.0,1153.0
806,50.0,0.0,1153.0
807,100.0,76.0,1153.0
808,100.0,100.0,1153.0
809,100.0,99.0,1153.0
810,50.0,88.0,1153.0
811,100.0,100.0,1153.0
812,100.0,85.0,1153.0
813,100.0,100.0,1153.0
814,100.0,0.0,1153.0
815,100.0,75.0,1153.0
816,100.0,1.0,1165.0
817,50.0,0.0,1165.0
818,100.0,49.0,1165.0
819,100.0,1.0,1165.0
820,50.0,1.0,1165.0
821,0.0,1.0,1165.0
822,50.0,0.0,1165.0
823,0.0,100.0,1165.0
824,100.0,99.0,1165.0
825,100.0,99.0,1165.0
826,0.0,53.0,1165.0
827,100.0,18.0,1165.0
828,100.0,11.0,1165.0
829,50.0,1.0,1165.0
830,50.0,1.0,1165.0
831,100.0,37.0,1165.0
832,100.0,98.0,1165.0
833,100.0,99.0,1165.0
834,50.0,99.0,1165.0
835,100.0,100.0,1165.0
836,100.0,,1165.0
837,100.0,100.0,1165.0
838,100.0,2.0,1165.0
839,100.0,51.0,1165.0
840,100.0,1.0,1180.0
841,50.0,6.0,1180.0
842,100.0,49.0,1180.0
843,100.0,,1180.0
844,50.0,9.0,1180.0
845,0.0,2.0,1180.0
846,50.0,12.0,1180.0
847,0.0,96.0,1180.0
848,100.0,96.0,1180.0
849,100.0,73.0,1180.0
850,0.0,97.0,1180.0
851,100.0,50.0,1180.0
852,100.0,47.0,1180.0
853,50.0,4.0,1180.0
854,50.0,2.0,1180.0
855,100.0,63.0,1180.0
856,100.0,98.0,1180.0
857,100.0,97.0,1180.0
858,50.0,97.0,1180.0
859,100.0,98.0,1180.0
860,100.0,99.0,1180.0
861,100.0,93.0,1180.0
862,100.0,,1180.0
863,100.0,50.0,1180.0
864,100.0,3.0,1177.0
865,50.0,0.0,1177.0
866,100.0,,1177.0
867,100.0,,1177.0
868,50.0,,1177.0
869,0.0,,1177.0
870,50.0,3.0,1177.0
871,0.0,100.0,1177.0
872,100.0,97.0,1177.0
873,100.0,100.0,1177.0
874,0.0,,1177.0
875,100.0,,1177.0
876,100.0,100.0,1177.0
877,50.0,2.0,1177.0
878,50.0,2.0,1177.0
879,100.0,0.0,1177.0
880,100.0,,1177.0
881,100.0,100.0,1177.0
882,50.0,100.0,1177.0
883,100.0,100.0,1177.0
884,100.0,100.0,1177.0
885,100.0,,1177.0
886,100.0,100.0,1177.0
887,100.0,,1177.0
888,100.0,3.0,1194.0
889,50.0,7.0,1194.0
890,100.0,37.0,1194.0
891,100.0,4.0,1194.0
892,50.0,10.0,1194.0
893,0.0,2.0,1194.0
894,50.0,5.0,1194.0
895,0.0,99.0,1194.0
896,100.0,94.0,1194.0
897,100.0,96.0,1194.0
898,0.0,49.0,1194.0
899,100.0,42.0,1194.0
900,100.0,2.0,1194.0
901,50.0,2.0,1194.0
902,50.0,1.0,1194.0
903,100.0,51.0,1194.0
904,100.0,98.0,1194.0
905,100.0,96.0,1194.0
906,50.0,99.0,1194.0
907,100.0,99.0,1194.0
908,100.0,89.0,1194.0
909,100.0,95.0,1194.0
910,100.0,19.0,1194.0
911,100.0,67.0,1194.0
912,100.0,2.0,1143.0
913,50.0,12.0,1143.0
914,100.0,83.0,1143.0
915,100.0,10.0,1143.0
916,50.0,9.0,1143.0
917,0.0,3.0,1143.0
918,50.0,49.0,1143.0
919,0.0,88.0,1143.0
920,100.0,99.0,1143.0
921,100.0,86.0,1143.0
922,0.0,99.0,1143.0
923,100.0,8.0,1143.0
924,100.0,21.0,1143.0
925,50.0,5.0,1143.0
926,50.0,3.0,1143.0
927,100.0,50.0,1143.0
928,100.0,96.0,1143.0
929,100.0,97.0,1143.0
930,50.0,97.0,1143.0
931,100.0,92.0,1143.0
932,100.0,,1143.0
933,100.0,98.0,1143.0
934,100.0,4.0,1143.0
935,100.0,97.0,1143.0
936,100.0,0.0,1179.0
937,50.0,1.0,1179.0
938,100.0,0.0,1179.0
