,Model,Human,Ind
91,50.0,98.0,1114.0
92,10.0,99.0,1114.0
93,,100.0,1114.0
94,,98.0,1114.0
95,50.0,,1114.0
96,90.0,0.0,1100.0
97,80.0,0.0,1100.0
98,100.0,0.0,1100.0
99,90.0,100.0,1100.0
100,80.0,100.0,1100.0
101,60.0,,1100.0
102,10.0,100.0,1100.0
103,60.0,0.0,1100.0
104,,0.0,1100.0
105,100.0,0.0,1100.0
106,60.0,100.0,1100.0
107,,,1100.0
108,,100.0,1100.0
109,80.0,100.0,1100.0
110,,100.0,1100.0
111,,100.0,1100.0
112,,0.0,1100.0
113,,0.0,1100.0
114,60.0,0.0,1100.0
115,50.0,0.0,1100.0
116,10.0,99.0,1100.0
117,,0.0,1100.0
118,,100.0,1100.0
119,50.0,100.0,1100.0
120,90.0,14.0,1091.0
121,80.0,96.0,1091.0
122,100.0,9.0,1091.0
123,90.0,93.0,1091.0
124,80.0,81.0,1091.0
125,60.0,87.0,1091.0
126,10.0,83.0,1091.0
127,60.0,2.0,1091.0
128,,6.0,1091.0
129,100.0,15.0,1091.0
130,60.0,84.0,1091.0
131,,93.0,1091.0
132,,97.0,1091.0
133,80.0,92.0,1091.0
134,,14.0,1091.0
135,,91.0,1091.0
136,,4.0,1091.0
137,,3.0,1091.0
138,60.0,73.0,1091.0
139,50.0,75.0,1091.0
140,10.0,82.0,1091.0
141,,71.0,1091.0
142,,49.0,1091.0
143,50.0,92.0,1091.0
144,90.0,4.0,1124.0
145,80.0,99.0,1124.0
146,100.0,4.0,1124.0
147,90.0,98.0,1124.0
148,80.0,100.0,1124.0
149,60.0,100.0,1124.0
150,10.0,97.0,1124.0
151,60.0,2.0,1124.0
152,,1.0,1124.0
153,100.0,0.0,1124.0
154,60.0,98.0,1124.0
155,,95.0,1124.0
156,,97.0,1124.0
157,80.0,1.0,1124.0
158,,97.0,1124.0
159,,63.0,1124.0
160,,2.0,1124.0
161,,89.0,1124.0
162,60.0,92.0,1124.0
163,50.0,65.0,1124.0
164,10.0,86.0,1124.0
165,,5.0,1124.0
166,,96.0,1124.0
167,50.0,95.0,1124.0
168,90.0,0.0,1112.0
169,80.0,0.0,1112.0
170,100.0,0.0,1112.0
171,90.0,100.0,1112.0
172,80.0,100.0,1112.0
173,60.0,100.0,1112.0
174,10.0,0.0,1112.0
175,60.0,100.0,1112.0
176,,0.0,1112.0
177,100.0,0.0,1112.0
178,60.0,100.0,1112.0
179,,100.0,1112.0
180,,100.0,1112.0
181,80.0,100.0,1112.0
182,,100.0,1112.0
183,,100.0,1112.0
184,,0.0,1112.0
185,,0.0,1112.0
186,60.0,0.0,1112.0
187,50.0,100.0,1112.0
188,10.0,100.0,1112.0
189,,100.0,1112.0
190,,100.0,1112.0
191,50.0,100.0,1112.0
192,90.0,0.0,1102.0
193,80.0,33.0,1102.0
194,100.0,1.0,1102.0
195,90.0,99.0,1102.0
196,80.0,100.0,1102.0
197,60.0,99.0,1102.0
198,10.0,99.0,1102.0
199,60.0,0.0,1102.0
200,,1.0,1102.0
201,100.0,1.0,1102.0
202,60.0,99.0,1102.0
203,,99.0,1102.0
204,,99.0,1102.0
205,80.0,99.0,1102.0
206,,99.0,1102.0
207,,99.0,1102.0
208,,0.0,1102.0
209,,1.0,1102.0
210,60.0,99.0,1102.0
211,50.0,99.0,1102.0
212,10.0,99.0,1102.0
213,,99.0,1102.0
214,,99.0,1102.0
215,50.0,99.0,1102.0
216,90.0,87.0,1115.0
217,80.0,91.0,1115.0
218,100.0,28.0,1115.0
219,90.0,86.0,1115.0
220,80.0,88.0,1115.0
221,60.0,91.0,1115.0
222,10.0,86.0,1115.0
223,60.0,28.0,1115.0
224,,9.0,1115.0
225,100.0,61.0,1115.0
226,60.0,92.0,1115.0
227,,85.0,1115.0
228,,84.0,1115.0
229,80.0,89.0,1115.0
230,,76.0,1115.0
231,,47.0,1115.0
232,,16.0,1115.0
233,,30.0,1115.0
234,60.0,30.0,1115.0
235,50.0,19.0,1115.0
236,10.0,79.0,1115.0
237,,70.0,1115.0
238,,93.0,1115.0
239,50.0,87.0,1115.0
240,90.0,0.0,1135.0
241,80.0,99.0,1135.0
242,100.0,1.0,1135.0
243,90.0,98.0,1135.0
244,80.0,98.0,1135.0
245,60.0,100.0,1135.0
246,10.0,100.0,1135.0
247,60.0,2.0,1135.0
248,,0.0,1135.0
249,100.0,99.0,1135.0
250,60.0,99.0,1135.0
251,,99.0,1135.0
252,,100.0,1135.0
253,80.0,100.0,1135.0
254,,100.0,1135.0
255,,99.0,1135.0
256,,1.0,1135.0
257,,0.0,1135.0
258,60.0,,1135.0
259,50.0,100.0,1135.0
260,10.0,99.0,1135.0
261,,100.0,1135.0
262,,1.0,1135.0
263,50.0,98.0,1135.0
264,90.0,,1106.0
265,80.0,90.0,1106.0
266,100.0,,1106.0
267,90.0,100.0,1106.0
268,80.0,100.0,1106.0
269,60.0,98.0,1106.0
270,10.0,96.0,1106.0
271,60.0,100.0,1106.0
272,,0.0,1106.0
273,100.0,1.0,1106.0
274,60.0,97.0,1106.0
275,,97.0,1106.0
276,,98.0,1106.0
277,80.0,98.0,1106.0
278,,98.0,1106.0
279,,8.0,1106.0
280,,4.0,1106.0
281,,100.0,1106.0
282,60.0,100.0,1106.0
283,50.0,78.0,1106.0
284,10.0,87.0,1106.0
285,,97.0,1106.0
286,,,1106.0
287,50.0,,1106.0
288,90.0,,1107.0
289,80.0,0.0,1107.0
290,100.0,0.0,1107.0
291,90.0,100.0,1107.0
292,80.0,100.0,1107.0
293,60.0,100.0,1107.0
294,10.0,100.0,1107.0
295,60.0,0.0,1107.0
296,,0.0,1107.0
297,100.0,0.0,1107.0
298,60.0,99.0,1107.0
299,,100.0,1107.0
300,,100.0,1107.0
301,80.0,100.0,1107.0
302,,100.0,1107.0
303,,100.0,1107.0
304,,0.0,1107.0
305,,,1107.0
306,60.0,100.0,1107.0
307,50.0,100.0,1107.0
308,10.0,100.0,1107.0
309,,100.0,1107.0
310,,100.0,1107.0
311,50.0,100.0,1107.0
312,90.0,58.0,1133.0
313,80.0,6.0,1133.0
314,100.0,7.0,1133.0
315,90.0,95.0,1133.0
316,80.0,85.0,1133.0
317,60.0,100.0,1133.0
318,10.0,94.0,1133.0
319,60.0,10.0,1133.0
320,,0.0,1133.0
321,100.0,3.0,1133.0
322,60.0,98.0,1133.0
323,,100.0,1133.0
324,,85.0,1133.0
325,80.0,93.0,1133.0
326,,91.0,1133.0
327,,18.0,1133.0
328,,1.0,1133.0
329,,8.0,1133.0
330,60.0,5.0,1133.0
331,50.0,69.0,1133.0
332,10.0,99.0,1133.0
333,,89.0,1133.0
334,,87.0,1133.0
335,50.0,,1133.0
336,90.0,1.0,1116.0
337,80.0,19.0,1116.0
338,100.0,4.0,1116.0
339,90.0,90.0,1116.0
340,80.0,96.0,1116.0
341,60.0,88.0,1116.0
342,10.0,94.0,1116.0
343,60.0,4.0,1116.0
344,,2.0,1116.0
345,100.0,2.0,1116.0
346,60.0,98.0,1116.0
347,,97.0,1116.0
348,,98.0,1116.0
349,80.0,98.0,1116.0
350,,50.0,1116.0
351,,5.0,1116.0
352,,10.0,1116.0
353,,16.0,1116.0
354,60.0,16.0,1116.0
355,50.0,7.0,1116.0
356,10.0,98.0,1116.0
357,,25.0,1116.0
358,,97.0,1116.0
359,50.0,98.0,1116.0
360,90.0,0.0,1118.0
361,80.0,17.0,1118.0
362,100.0,0.0,1118.0
363,90.0,95.0,1118.0
364,80.0,93.0,1118.0
365,60.0,100.0,1118.0
366,10.0,98.0,1118.0
367,60.0,0.0,1118.0
368,,0.0,1118.0
369,100.0,0.0,1118.0
370,60.0,100.0,1118.0
371,,100.0,1118.0
372,,100.0,1118.0
373,80.0,100.0,1118.0
374,,100.0,1118.0
375,,96.0,1118.0
376,,0.0,1118.0
377,,0.0,1118.0
378,60.0,87.0,1118.0
379,50.0,95.0,1118.0
380,10.0,100.0,1118.0
381,,97.0,1118.0
382,,100.0,1118.0
383,50.0,100.0,1118.0
384,90.0,42.0,1122.0
385,80.0,0.0,1122.0
386,100.0,0.0,1122.0
387,90.0,100.0,1122.0
388,80.0,100.0,1122.0
389,60.0,100.0,1122.0
390,10.0,100.0,1122.0
391,60.0,0.0,1122.0
392,,0.0,1122.0
393,100.0,0.0,1122.0
394,60.0,100.0,1122.0
395,,100.0,1122.0
396,,100.0,1122.0
397,80.0,100.0,1122.0
398,,100.0,1122.0
399,,,1122.0
400,,0.0,1122.0
401,,0.0,1122.0
402,60.0,100.0,1122.0
403,50.0,100.0,1122.0
404,10.0,100.0,1122.0
405,,100.0,1122.0
406,,100.0,1122.0
407,50.0,100.0,1122.0
408,90.0,100.0,1113.0
409,80.0,30.0,1113.0
410,100.0,1.0,1113.0
411,90.0,99.0,1113.0
412,80.0,99.0,1113.0
413,60.0,99.0,1113.0
414,10.0,99.0,1113.0
415,60.0,97.0,1113.0
416,,5.0,1113.0
417,100.0,1.0,1113.0
418,60.0,99.0,1113.0
419,,,1113.0
420,,99.0,1113.0
421,80.0,100.0,1113.0
422,,99.0,1113.0
423,,0.0,1113.0
424,,1.0,1113.0
425,,,1113.0
426,60.0,78.0,1113.0
427,50.0,2.0,1113.0
428,10.0,99.0,1113.0
429,,1.0,1113.0
430,,99.0,1113.0
431,50.0,99.0,1113.0
432,90.0,1.0,1093.0
433,80.0,1.0,1093.0
434,100.0,2.0,1093.0
435,90.0,100.0,1093.0
436,80.0,94.0,1093.0
437,60.0,100.0,1093.0
438,10.0,98.0,1093.0
439,60.0,0.0,1093.0
440,,2.0,1093.0
441,100.0,0.0,1093.0
442,60.0,99.0,1093.0
443,,100.0,1093.0
444,,99.0,1093.0
445,80.0,100.0,1093.0
446,,100.0,1093.0
447,,0.0,1093.0
448,,3.0,1093.0
449,,1.0,1093.0
450,60.0,,1093.0
451,50.0,83.0,1093.0
452,10.0,100.0,1093.0
453,,46.0,1093.0
454,,99.0,1093.0
455,50.0,100.0,1093.0
456,90.0,0.0,1119.0
457,80.0,0.0,1119.0
458,100.0,0.0,1119.0
459,90.0,100.0,1119.0
460,80.0,99.0,1119.0
461,60.0,100.0,1119.0
462,10.0,100.0,1119.0
463,60.0,0.0,1119.0
464,,0.0,1119.0
465,100.0,0.0,1119.0
466,60.0,100.0,1119.0
467,,100.0,1119.0
468,,100.0,1119.0
469,80.0,100.0,1119.0
470,,61.0,1119.0
471,,57.0,1119.0
472,,0.0,1119.0
473,,0.0,1119.0
474,60.0,0.0,1119.0
475,50.0,0.0,1119.0
476,10.0,100.0,1119.0
477,,0.0,1119.0
478,,100.0,1119.0
479,50.0,100.0,1119.0
480,90.0,0.0,1105.0
481,80.0,0.0,1105.0
482,100.0,0.0,1105.0
483,90.0,100.0,1105.0
484,80.0,100.0,1105.0
485,60.0,100.0,1105.0
486,10.0,100.0,1105.0
487,60.0,0.0,1105.0
488,,0.0,1105.0
489,100.0,,1105.0
490,60.0,100.0,1105.0
491,,,1105.0
492,,100.0,1105.0
493,80.0,100.0,1105.0
494,,100.0,1105.0
495,,100.0,1105.0
496,,0.0,1105.0
497,,,1105.0
498,60.0,100.0,1105.0
499,50.0,100.0,1105.0
500,10.0,100.0,1105.0
501,,,1105.0
502,,100.0,1105.0
503,50.0,100.0,1105.0
504,90.0,3.0,1129.0
505,80.0,4.0,1129.0
506,100.0,2.0,1129.0
507,90.0,98.0,1129.0
508,80.0,,1129.0
509,60.0,99.0,1129.0
510,10.0,97.0,1129.0
511,60.0,0.0,1129.0
512,,2.0,1129.0
513,100.0,2.0,1129.0
514,60.0,98.0,1129.0
515,,98.0,1129.0
516,,98.0,1129.0
517,80.0,98.0,1129.0
518,,21.0,1129.0
519,,62.0,1129.0
520,,2.0,1129.0
521,,68.0,1129.0
522,60.0,,1129.0
523,50.0,71.0,1129.0
524,10.0,98.0,1129.0
525,,40.0,1129.0
526,,98.0,1129.0
527,50.0,98.0,1129.0
528,90.0,6.0,1126.0
529,80.0,2.0,1126.0
530,100.0,0.0,1126.0
531,90.0,78.0,1126.0
532,80.0,15.0,1126.0
533,60.0,100.0,1126.0
534,10.0,100.0,1126.0
535,60.0,3.0,1126.0
536,,0.0,1126.0
537,100.0,4.0,1126.0
538,60.0,100.0,1126.0
539,,99.0,1126.0
540,,100.0,1126.0
541,80.0,98.0,1126.0
542,,84.0,1126.0
543,,70.0,1126.0
544,,0.0,1126.0
545,,0.0,1126.0
546,60.0,22.0,1126.0
547,50.0,13.0,1126.0
548,10.0,0.0,1126.0
549,,16.0,1126.0
550,,100.0,1126.0
551,50.0,100.0,1126.0
552,90.0,97.0,1139.0
553,80.0,10.0,1139.0
554,100.0,29.0,1139.0
555,90.0,91.0,1139.0
556,80.0,100.0,1139.0
557,60.0,99.0,1139.0
558,10.0,,1139.0
559,60.0,5.0,1139.0
560,,5.0,1139.0
561,100.0,4.0,1139.0
562,60.0,92.0,1139.0
563,,96.0,1139.0
564,,,1139.0
565,80.0,100.0,1139.0
566,,91.0,1139.0
567,,6.0,1139.0
568,,4.0,1139.0
569,,7.0,1139.0
570,60.0,5.0,1139.0
571,50.0,97.0,1139.0
572,10.0,8.0,1139.0
573,,7.0,1139.0
574,,94.0,1139.0
575,50.0,96.0,1139.0
576,90.0,0.0,1097.0
577,80.0,0.0,1097.0
578,100.0,0.0,1097.0
579,90.0,100.0,1097.0
580,80.0,100.0,1097.0
581,60.0,100.0,1097.0
582,10.0,100.0,1097.0
583,60.0,0.0,1097.0
584,,0.0,1097.0
585,100.0,0.0,1097.0
586,60.0,100.0,1097.0
587,,100.0,1097.0
588,,100.0,1097.0
589,80.0,100.0,1097.0
590,,100.0,1097.0
591,,100.0,1097.0
592,,0.0,1097.0
593,,0.0,1097.0
594,60.0,100.0,1097.0
595,50.0,100.0,1097.0
596,10.0,100.0,1097.0
597,,100.0,1097.0
598,,100.0,1097.0
599,50.0,100.0,1097.0
600,90.0,92.0,1128.0
601,80.0,13.0,1128.0
602,100.0,7.0,1128.0
603,90.0,89.0,1128.0
604,80.0,79.0,1128.0
605,60.0,100.0,1128.0
606,10.0,76.0,1128.0
607,60.0,16.0,1128.0
608,,22.0,1128.0
609,100.0,16.0,1128.0
610,60.0,82.0,1128.0
611,,89.0,1128.0
612,,14.0,1128.0
613,80.0,97.0,1128.0
614,,7.0,1128.0
615,,,1128.0
616,,18.0,1128.0
617,,33.0,1128.0
618,60.0,12.0,1128.0
619,50.0,20.0,1128.0
620,10.0,13.0,1128.0
621,,12.0,1128.0
622,,75.0,1128.0
623,50.0,9.0,1128.0
624,90.0,3.0,1131.0
625,80.0,39.0,1131.0
626,100.0,25.0,1131.0
627,90.0,,1131.0
628,80.0,47.0,1131.0
629,60.0,95.0,1131.0
630,10.0,65.0,1131.0
631,60.0,39.0,1131.0
632,,5.0,1131.0
633,100.0,13.0,1131.0
634,60.0,91.0,1131.0
635,,86.0,1131.0
636,,78.0,1131.0
637,80.0,92.0,1131.0
638,,92.0,1131.0
639,,66.0,1131.0
640,,8.0,1131.0
641,,6.0,1131.0
642,60.0,78.0,1131.0
643,50.0,87.0,1131.0
644,10.0,95.0,1131.0
645,,70.0,1131.0
646,,79.0,1131.0
647,50.0,100.0,1131.0
648,90.0,0.0,1096.0
649,80.0,0.0,1096.0
650,100.0,0.0,1096.0
651,90.0,98.0,1096.0
652,80.0,100.0,1096.0
653,60.0,100.0,1096.0
654,10.0,98.0,1096.0
655,60.0,0.0,1096.0
656,,1.0,1096.0
657,100.0,0.0,1096.0
658,60.0,97.0,1096.0
659,,100.0,1096.0
660,,100.0,1096.0
661,80.0,100.0,1096.0
662,,99.0,1096.0
663,,95.0,1096.0
664,,0.0,1096.0
665,,,1096.0
666,60.0,87.0,1096.0
667,50.0,34.0,1096.0
668,10.0,99.0,1096.0
669,,99.0,1096.0
670,,100.0,1096.0
671,50.0,100.0,1096.0
672,90.0,2.0,1111.0
673,80.0,3.0,1111.0
674,100.0,2.0,1111.0
675,90.0,98.0,1111.0
676,80.0,98.0,1111.0
677,60.0,97.0,1111.0
678,10.0,98.0,1111.0
679,60.0,2.0,1111.0
680,,3.0,1111.0
681,100.0,4.0,1111.0
682,60.0,98.0,1111.0
683,,98.0,1111.0
684,,98.0,1111.0
685,80.0,97.0,1111.0
686,,97.0,1111.0
687,,75.0,1111.0
688,,2.0,1111.0
689,,1.0,1111.0
690,60.0,50.0,1111.0
691,50.0,100.0,1111.0
692,10.0,98.0,1111.0
693,,98.0,1111.0
694,,98.0,1111.0
695,50.0,97.0,1111.0
696,90.0,0.0,1108.0
697,80.0,0.0,1108.0
698,100.0,0.0,1108.0
699,90.0,100.0,1108.0
700,80.0,100.0,1108.0
701,60.0,100.0,1108.0
702,10.0,100.0,1108.0
703,60.0,0.0,1108.0
704,,0.0,1108.0
705,100.0,0.0,1108.0
706,60.0,100.0,1108.0
707,,100.0,1108.0
708,,100.0,1108.0
709,80.0,100.0,1108.0
710,,100.0,1108.0
711,,100.0,1108.0
712,,0.0,1108.0
713,,0.0,1108.0
714,60.0,100.0,1108.0
715,50.0,100.0,1108.0
716,10.0,100.0,1108.0
717,,0.0,1108.0
718,,100.0,1108.0
719,50.0,100.0,1108.0
720,90.0,0.0,1094.0
721,80.0,0.0,1094.0
722,100.0,0.0,1094.0
723,90.0,100.0,1094.0
724,80.0,100.0,1094.0
725,60.0,100.0,1094.0
726,10.0,100.0,1094.0
727,60.0,0.0,1094.0
728,,0.0,1094.0
729,100.0,0.0,1094.0
730,60.0,100.0,1094.0
731,,100.0,1094.0
732,,100.0,1094.0
733,80.0,100.0,1094.0
734,,100.0,1094.0
735,,100.0,1094.0
736,,0.0,1094.0
737,,0.0,1094.0
738,60.0,100.0,1094.0
739,50.0,100.0,1094.0
740,10.0,100.0,1094.0
741,,100.0,1094.0
742,,100.0,1094.0
743,50.0,100.0,1094.0
744,90.0,0.0,1104.0
745,80.0,0.0,1104.0
746,100.0,0.0,1104.0
747,90.0,100.0,1104.0
748,80.0,100.0,1104.0
749,60.0,100.0,1104.0
750,10.0,100.0,1104.0
751,60.0,0.0,1104.0
752,,0.0,1104.0
753,100.0,0.0,1104.0
754,60.0,100.0,1104.0
755,,99.0,1104.0
756,,100.0,1104.0
757,80.0,100.0,1104.0
758,,100.0,1104.0
759,,100.0,1104.0
760,,0.0,1104.0
761,,0.0,1104.0
762,60.0,100.0,1104.0
763,50.0,0.0,1104.0
764,10.0,95.0,1104.0
765,,100.0,1104.0
766,,100.0,1104.0
767,50.0,100.0,1104.0
768,90.0,3.0,1120.0
769,80.0,13.0,1120.0
770,100.0,0.0,1120.0
771,90.0,79.0,1120.0
772,80.0,86.0,1120.0
773,60.0,99.0,1120.0
774,10.0,45.0,1120.0
775,60.0,73.0,1120.0
776,,0.0,1120.0
777,100.0,,1120.0
778,60.0,81.0,1120.0
779,,84.0,1120.0
780,,48.0,1120.0
781,80.0,89.0,1120.0
782,,84.0,1120.0
783,,36.0,1120.0
784,,0.0,1120.0
785,,72.0,1120.0
786,60.0,35.0,1120.0
787,50.0,8.0,1120.0
788,10.0,97.0,1120.0
789,,54.0,1120.0
790,,88.0,1120.0
791,50.0,100.0,1120.0
792,90.0,9.0,1136.0
793,80.0,29.0,1136.0
794,100.0,13.0,1136.0
795,90.0,95.0,1136.0
796,80.0,21.0,1136.0
797,60.0,97.0,1136.0
798,10.0,100.0,1136.0
799,60.0,10.0,1136.0
800,,6.0,1136.0
801,100.0,9.0,1136.0
802,60.0,89.0,1136.0
803,,93.0,1136.0
804,,99.0,1136.0
805,80.0,32.0,1136.0
806,,48.0,1136.0
807,,98.0,1136.0
808,,3.0,1136.0
809,,35.0,1136.0
810,60.0,7.0,1136.0
811,50.0,8.0,1136.0
812,10.0,7.0,1136.0
813,,9.0,1136.0
814,,97.0,1136.0
815,50.0,97.0,1136.0
816,90.0,1.0,1095.0
817,80.0,29.0,1095.0
818,100.0,1.0,1095.0
819,90.0,,1095.0
820,80.0,58.0,1095.0
821,60.0,98.0,1095.0
822,10.0,73.0,1095.0
823,60.0,66.0,1095.0
824,,0.0,1095.0
825,100.0,6.0,1095.0
826,60.0,99.0,1095.0
827,,95.0,1095.0
828,,97.0,1095.0
829,80.0,87.0,1095.0
830,,75.0,1095.0
831,,,1095.0
832,,2.0,1095.0
833,,,1095.0
834,60.0,27.0,1095.0
835,50.0,55.0,1095.0
836,10.0,97.0,1095.0
837,,22.0,1095.0
838,,98.0,1095.0
839,50.0,97.0,1095.0
840,90.0,1.0,1110.0
841,80.0,4.0,1110.0
842,100.0,5.0,1110.0
843,90.0,98.0,1110.0
844,80.0,96.0,1110.0
845,60.0,97.0,1110.0
846,10.0,95.0,1110.0
847,60.0,7.0,1110.0
848,,1.0,1110.0
849,100.0,4.0,1110.0
850,60.0,97.0,1110.0
851,,97.0,1110.0
852,,99.0,1110.0
853,80.0,96.0,1110.0
854,,96.0,1110.0
855,,98.0,1110.0
856,,3.0,1110.0
857,,,1110.0
858,60.0,65.0,1110.0
859,50.0,3.0,1110.0
860,10.0,96.0,1110.0
861,,4.0,1110.0
862,,98.0,1110.0
863,50.0,97.0,1110.0
864,90.0,4.0,1098.0
865,80.0,1.0,1098.0
866,100.0,1.0,1098.0
867,90.0,80.0,1098.0
868,80.0,63.0,1098.0
869,60.0,98.0,1098.0
870,10.0,98.0,1098.0
871,60.0,2.0,1098.0
872,,1.0,1098.0
873,100.0,29.0,1098.0
874,60.0,98.0,1098.0
875,,98.0,1098.0
876,,99.0,1098.0
877,80.0,97.0,1098.0
878,,85.0,1098.0
879,,50.0,1098.0
880,,1.0,1098.0
881,,83.0,1098.0
882,60.0,91.0,1098.0
883,50.0,82.0,1098.0
884,10.0,98.0,1098.0
885,,86.0,1098.0
886,,,1098.0
887,50.0,99.0,1098.0
888,90.0,0.0,1109.0
889,80.0,0.0,1109.0
890,100.0,0.0,1109.0
891,90.0,100.0,1109.0
892,80.0,100.0,1109.0
893,60.0,100.0,1109.0
894,10.0,100.0,1109.0
895,60.0,0.0,1109.0
896,,0.0,1109.0
897,100.0,0.0,1109.0
898,60.0,100.0,1109.0
899,,100.0,1109.0
900,,100.0,1109.0
901,80.0,100.0,1109.0
902,,100.0,1109.0
903,,100.0,1109.0
904,,0.0,1109.0
905,,0.0,1109.0
906,60.0,100.0,1109.0
907,50.0,100.0,1109.0
908,10.0,99.0,1109.0
909,,100.0,1109.0
910,,100.0,1109.0
911,50.0,100.0,1109.0
912,90.0,100.0,1132.0
913,80.0,23.0,1132.0
914,100.0,0.0,1132.0
915,90.0,100.0,1132.0
916,80.0,90.0,1132.0
917,60.0,100.0,1132.0
918,10.0,0.0,1132.0
919,60.0,16.0,1132.0
920,,0.0,1132.0
921,100.0,0.0,1132.0
922,60.0,100.0,1132.0
923,,100.0,1132.0
924,,100.0,1132.0
925,80.0,100.0,1132.0
926,,100.0,1132.0
927,,0.0,1132.0
928,,0.0,1132.0
929,,0.0,1132.0
930,60.0,0.0,1132.0
931,50.0,0.0,1132.0
932,10.0,69.0,1132.0
933,,94.0,1132.0
934,,100.0,1132.0
935,50.0,,1132.0
936,90.0,,1092.0
937,80.0,9.0,1092.0
938,100.0,1.0,1092.0
939,90.0,98.0,1092.0
940,80.0,99.0,1092.0
941,60.0,99.0,1092.0
942,10.0,100.0,1092.0
943,60.0,98.0,1092.0
944,,1.0,1092.0
945,100.0,,1092.0
946,60.0,97.0,1092.0
947,,99.0,1092.0
948,,98.0,1092.0
949,80.0,,1092.0
950,,,1092.0
951,,87.0,1092.0
952,,,1092.0
953,,,1092.0
954,60.0,0.0,1092.0
955,50.0,0.0,1092.0
956,10.0,99.0,1092.0
957,,75.0,1092.0
958,,99.0,1092.0
959,50.0,99.0,1092.0
960,90.0,16.0,1099.0
961,80.0,12.0,1099.0
962,100.0,69.0,1099.0
963,90.0,73.0,1099.0
964,80.0,99.0,1099.0
965,60.0,91.0,1099.0
966,10.0,96.0,1099.0
967,60.0,57.0,1099.0
968,,4.0,1099.0
969,100.0,9.0,1099.0
970,60.0,,1099.0
971,,99.0,1099.0
972,,98.0,1099.0
973,80.0,91.0,1099.0
974,,65.0,1099.0
975,,61.0,1099.0
976,,8.0,1099.0
977,,2.0,1099.0
978,60.0,51.0,1099.0
979,50.0,22.0,1099.0
980,10.0,56.0,1099.0
981,,76.0,1099.0
982,,99.0,1099.0
983,50.0,99.0,1099.0
984,90.0,31.0,1127.0
985,80.0,36.0,1127.0
986,100.0,41.0,1127.0
987,90.0,99.0,1127.0
988,80.0,26.0,1127.0
989,60.0,99.0,1127.0
990,10.0,83.0,1127.0
991,60.0,1.0,1127.0
992,,2.0,1127.0
993,100.0,31.0,1127.0
994,60.0,82.0,1127.0
995,,99.0,1127.0
996,,91.0,1127.0
997,80.0,99.0,1127.0
998,,99.0,1127.0
999,,37.0,1127.0
1000,,1.0,1127.0
1001,,0.0,1127.0
1002,60.0,0.0,1127.0
1003,50.0,0.0,1127.0
1004,10.0,0.0,1127.0
1005,,0.0,1127.0
1006,,73.0,1127.0
1007,50.0,72.0,1127.0
1008,90.0,0.0,1123.0
1009,80.0,0.0,1123.0
1010,100.0,1.0,1123.0
1011,90.0,100.0,1123.0
1012,80.0,100.0,1123.0
1013,60.0,100.0,1123.0
